Address,Allocation,Type ,Sum
0x91c04eb5dda4a248fc0abce2d7900fb6f52125c0,0.05813953488%,veLNDX holders,
0x9240e1015657bbeff6d80fa43a3728132393a23d,0.05813953488%,veLNDX holders,
0xc6376540cf443d22cc3c697526bee1f81401e61c,0.05813953488%,veLNDX holders,
0xbea645da9c7f6de1f7e287759ccbfd5ab9f57c08,0.05813953488%,veLNDX holders,
0x37c7b1a2dd562a1ae888fe3dda82f25289d6a25e,0.05813953488%,veLNDX holders,
0x98e073b579fd483eac8f10d5bd0b32c8c3bbd7e0,0.05813953488%,veLNDX holders,
0xae9829583d053d0730d924a90803104396c823d5,0.05813953488%,veLNDX holders,
0xcffe08bdf20918007f8ab268c32f8756494fc8d8,0.05813953488%,veLNDX holders,
0x3624de3a6cc2fce547b54ac2ed7db7ad8c6cae52,0.05813953488%,veLNDX holders,
0x1e14514aeaa7bc503307381ee0ce31f2a62286b8,0.05813953488%,veLNDX holders,
0x5e50def3267025162e1198da3541479ef4a25b28,0.05813953488%,veLNDX holders,
0x974896e96219dd508100f2ad58921290655072ad,0.05813953488%,veLNDX holders,
0x70651bdea0cf9cc83df293326cdaa1de85431da8,0.05813953488%,veLNDX holders,
0xe8c38e63bb5b5457a1a80aa528d80e7826f85106,0.05813953488%,veLNDX holders,
0xadec6fffbfff4f682d253ccc4eb495e11dae9e33,0.05813953488%,veLNDX holders,
0x799da655934ee8d216b95236455fbb231a9781ef,0.05813953488%,veLNDX holders,
0x936aade0d4d835271c9c11b89880244330864a63,0.05813953488%,veLNDX holders,
0x1370562aef5394097edaf8c6edf07a859e04e2db,0.05813953488%,veLNDX holders,
0x42a1ef5ffdaf134eb958814e443db9c244375c8f,0.05813953488%,veLNDX holders,
0x065f3b968938044f9d7dd6b17860b1ca32f042a3,0.05813953488%,veLNDX holders,
0x76ed6cf4a2d09430d0a7f0b06d0ca8ac45ecb2ad,0.05813953488%,veLNDX holders,
0xc21c23e7f54bd5350236e4d68d01e2c3d95f7447,0.05813953488%,veLNDX holders,
0x9f08885c9e5f783c872eec3f1b87ec44dcd18da8,0.05813953488%,veLNDX holders,
0x6062be23a2f52bde248f18604c1838d1af592b91,0.05813953488%,veLNDX holders,
0xa8d83e471b94843b4edeb66d43e7275addc17dc0,0.05813953488%,veLNDX holders,
0xe020dd3f09129e91b436879305ccb90dfce06a31,0.05813953488%,veLNDX holders,
0xa752eea12f7ecaa7674363255e5e7f0b083a515c,0.05813953488%,veLNDX holders,
0x236fbe7a6dfb5c4e38b0adf4a87ff52b0fd82047,0.05813953488%,veLNDX holders,
0x93e029d33955c190b775e08e6bc302096e035f2e,0.05813953488%,veLNDX holders,
0xb2b1f3b6cf2464ee36df75b2178e35e9e57806d7,0.05813953488%,veLNDX holders,
0x3d46dc56dff46548b67d4022742f0ade58dd7bc6,0.05813953488%,veLNDX holders,
0xb5baefdb365266bc864522c47321a6fd61189ff4,0.05813953488%,veLNDX holders,
0x79ed8d08b0ae44b97cc0574d28ee3d83fe277fbf,0.05813953488%,veLNDX holders,
0x714d7baf5067855eba892296b6c6d94a09857010,0.05813953488%,veLNDX holders,
0x513aedace44cc9a0724ca276a8ceeee950903576,0.05813953488%,veLNDX holders,
0x728f516c9bdf257fefe53426c3a0f82fd68c558e,0.05813953488%,veLNDX holders,
0x0c8bd9cd85545df9cb42f19c0ae55ec9df5b0dcc,0.05813953488%,veLNDX holders,
0x1e109d267da61261cb160cb6387fccc0463d6176,0.05813953488%,veLNDX holders,
0x31d612a21260b8ab46c0968d8872029a6b532b9f,0.05813953488%,veLNDX holders,
0xaa8cb1416c55cb830cf636e7a0a718e31938cb63,0.05813953488%,veLNDX holders,
0x54f65a11ac61de39dc70379a3ca0fa268eef952c,0.05813953488%,veLNDX holders,
0x87376f16268a0b93055a6fbcbe94f093cb589b81,0.05813953488%,veLNDX holders,
0xcb927731f27898b30ad85964f9c5b784772cb924,0.05813953488%,veLNDX holders,
0x3b56a4bd67ab1cfe0f12aa62bd4b19fb48b93340,0.05813953488%,veLNDX holders,
0xc7261ad2a066c4303f8ce8ee0203e1a452aeac30,0.05813953488%,veLNDX holders,
0x139b941b41624cb10f22a15d2f4f6cacf3b13414,0.05813953488%,veLNDX holders,
0xca949bc917ff93bea259d1751a1af1908c69d969,0.05813953488%,veLNDX holders,
0x872087c11b43886212f52ca001bbd8047291e023,0.05813953488%,veLNDX holders,
0x992069b749cd27318a2a5ab74c30164cbed9ed20,0.05813953488%,veLNDX holders,
0x3185ef019ba1c04b8d65edb64c1c34c3eae52271,0.05813953488%,veLNDX holders,
0xeb878d6728cb326360049fe1f14e3f48b4ffafdd,0.05813953488%,veLNDX holders,
0xd3efb39f06379d05f5ca1f3dfa03c26afc74de9f,0.05813953488%,veLNDX holders,
0x453f1c412d132b0bc3f5b7896eeb16a9a43ad96e,0.05813953488%,veLNDX holders,
0x9b1d4320d7ef677242eb7cbac982513abd0f3ebc,0.05813953488%,veLNDX holders,
0x8b5c848d1f75aa3db74784ce69f9c4f4aec81bd8,0.05813953488%,veLNDX holders,
0x84ecdaa51aa6f9d6f72135dd0160fdcceeee27f1,0.05813953488%,veLNDX holders,
0x5ae1283093f33c5f4c1e3a4f0c97d25ec78dc51d,0.05813953488%,veLNDX holders,
0xa869cf3aeed80c2f800d6de265eb8cd4eac7ea4e,0.05813953488%,veLNDX holders,
0x9c189632a10226d664bd845bb2b9793846bbdff8,0.05813953488%,veLNDX holders,
0x33d3c029fd119ebb90df20c3427a97074637bf7c,0.05813953488%,veLNDX holders,
0x5ca10760fffdbb27b8a720347f4e3c18d59462d6,0.05813953488%,veLNDX holders,
