Address,Allocation %,Type(s),Sum
0x4b27d7b0a5ef24718105c713d163734da1b3e22a,0.000020232562%,Beamer,
0x87de6e7ae07d1e3aa97365faade765536e32d961,0.000020232520%,Staker,
0x3e880167bd656eb0423d8a9eb3daf85f11f8dac5,0.000020231320%,Beamer,
0x1d5248b8bceb692659a23ff6fe873c498afdf1d2,0.000020228755%,Beamer,
0x1ace26f410ecca7b68322090645320ed09d1ca4e,0.000020226420%,Beamer,
0x7b43f5778b31df109a4f1d1013cf7da9198ee850,0.000020225776%,Beamer,
0x103d52349f4a0159753178a76ef56c24d72f4c8d,0.000020225302%,Beamer,
0xc9d4cd1144341ff8156a41472b4e65261724710b,0.000020222744%,Beamer,
0x1a2ded7fd2b6d19bcb77eb9a4b8da03fcbfebf2e,0.000020221402%,Beamer,
0x9fa5c042903995e097b2df0e17155997c741e438,0.000020221235%,Beamer,
0xf53eb1f0b68334845e219e8931223900bbf6d018,0.000020218467%,Beamer,
0x5618f568c89fe1ca1ddd699fc9d228ef62eb9d34,0.000020216363%,Beamer,
0x69d2c5ccaad9e5762fcc33ff4602710678924b54,0.000020215157%,Beamer,
0x8bd2285b87842681ce735323631ff7d2fc9e5a37,0.000020214590%,Beamer,
0x42260072dd498829f5338186082ec254edebc1cd,0.000020210416%,Beamer,
0x05b14ae7a7cde18873362826302a8de841427ef9,0.000020208969%,Staker,
0x89c9bf1d46c590b3351e3c66b4f80d65711053bd,0.000020203855%,Beamer,
0xc54ec11ee71e740cbb36573d634ba8a13fddd63b,0.000020202533%,Beamer,
0x316d3703670722e8a3a55ffdf70f6bf7fab7f6db,0.000020194996%,Beamer,
0xca6f2ef3fc0da1b31c0f9acfabef3600ff187669,0.000020192644%,Beamer,
0xf5c189bc5bf28f2c356fb60e2fde8be9a7c48bab,0.000020191223%,Staker,
0x022a560bf971375791efb4fbe96e72c7d43f991b,0.000020190799%,Beamer,
0x2812e7a74eab7b204e9f1c053ed109d2aff4bca3,0.000020188350%,Staker,
0xc5f5a3ba46b34a6d000ebb8aa0459084793086f7,0.000020185447%,Staker,
0x56bd1cd3f58e45d878676b4cafe06cf3a1f398ac,0.000020185321%,Beamer,
0x0383ad1398fbda4de02ef6b40d27bd3817187e97,0.000020181945%,Beamer,
0xa3d158931002c25bb6ee2a50a511a470f336a019,0.000020175551%,Beamer,
0x0d6b71b8928c2512514305be5b6b37604e586e9a,0.000020171709%,Beamer,
0x167a4aae72a219b8fe3508be8669409846ecac84,0.000020170497%,Beamer,
0x7fcc9bc5019a723b8e50157d50c8860e318d2425,0.000020170497%,Beamer,
0xd9496813c50905aac6ab1e0f89476a872d834af8,0.000020165139%,Beamer,
0x2d412c0291f33c9293b6eb4f26828572456ec469,0.000020164146%,Beamer,
0x9a15c5d1ac3e703144b6a4ddcab64377653be6e0,0.000020162551%,Staker,
0xccbade0f661a8c81387c0ffb2b938750cb96c725,0.000020162344%,Beamer,
0x3e3403d181a8d477ed845a92b5d9f7c204d0deb7,0.000020161185%,Beamer,
0x27dd0e3aced1f2a14e0a63c91207cb8ace193f49,0.000020160927%,Beamer,
0x5f378f40ea1e85f34ae0ce3b223bc65755119aa7,0.000020157455%,Beamer,
0xe9e0b8b2066b82fa03d5a3471dc1c718f45f6989,0.000020157010%,Staker,
0x8e719b841e326259d740d0ae1fcd09a37e1cba33,0.000020155583%,Beamer,
0x2f8aa6943f04bd1d7eab4d358fc507d010630785,0.000020155495%,Beamer,
0x579e9035bf45a94c9ee79fa3f12eca91ce6717b9,0.000020155006%,Beamer,
0x7b44cc2656428e21cafd6423b424b567996e95c1,0.000020153688%,Beamer,
0x1c1469970f0f85dabda1bb0fa2e1945f1c868ba3,0.000020152118%,Beamer,
0x738d61e6a06529238fd67be40139292146fda5b3,0.000020149227%,Beamer,
0x7f77f72c53f943a673b6754ff2867e5c745f82ad,0.000020146309%,Beamer,
0xce48bb7958253a5e8efa14b6775315adae09376b,0.000020143740%,Beamer,
0x893054b8d0c51f65341faae42c1ecca9b3b8505c,0.000020143247%,Beamer,
0x9b2a813d24b28c2b3a6204fd2d32481432a340a0,0.000020141746%,Beamer,
0xb845546ab77aeb564558ca1e23fa05ae3003ac98,0.000020141746%,Beamer,
0xd5171022296d6e5734be8d3d1dbe3273e06ce77a,0.000020137794%,Staker,
0x0aa2d061b628a0a645f3d65a19d1706792b6e84b,0.000020137758%,Beamer,
0x7c3ebbcf92d3575244b1803e2a014f4930262d82,0.000020137572%,Beamer,
0x9dc52096be04f3c7b7cf4d0ae4c45053d3c8d85a,0.000020135815%,Beamer,
0xeb4049934c428ae8bf8605ed7472d81679b40536,0.000020134710%,Staker,
0xeb1717ce906906e00e9abf322141b291da59dd29,0.000020133007%,Beamer,
0x00b61936531c3986ba1b16f0e8cb85f8bc9ba8ae,0.000020132205%,Beamer,
0xb479a3fe057785440b24716a83ea4f6649a5607d,0.000020130846%,Beamer,
0xbb5d3d1644ec4e71440ef50e8c497b23ecbf5119,0.000020123912%,Beamer,
0x76d23f387e888e36dfd16c7f0c1df4e98deb1352,0.000020123602%,Beamer,
0xedcc1e4c7b1ec442758fc62598453df005044a0c,0.000020123301%,Beamer,
0x8c03d9b626cfa0dc32f68664ba74fac97cbf5e78,0.000020118971%,Beamer,
0x8b4ab7047eb1e1f8e1199e5feb50d038082cb08d,0.000020118641%,Staker,
0xb22074747a1932a1c33a1a62d222bf6025893cd3,0.000020118461%,Beamer,
0x918196624f9e762777cd11742eb5c266c0414867,0.000020117996%,Beamer,
0xb3b349406cac1201867e345e28170b05aa1ddf32,0.000020116182%,Beamer,
0xe7bbb12e10be183e25244a4da4708003280cccfc,0.000020108480%,Beamer,
0xb9df7c22424b76fb4606924ecf0cea82f6991e0b,0.000020102629%,Beamer,
0xe807ae50e718eff5651515b9dfa2bc4eeb2cc36a,0.000020102026%,Beamer,
0x8a7388ea78f878da889547a2990651b455fa3869,0.000020101874%,Staker,
0x03734128626dacc8720afd02f8e763a32554fb6a,0.000020100664%,Beamer,
0x5d680529cd618a75f4ea5fabfbf97987bca1a440,0.000020098194%,Beamer,
0xcbed5852fa20a741b6f39231637607b0c5bedbec,0.000020098194%,Beamer,
0x156d6d75dbcaaef9cdeaabad6440ba602a91c5f7,0.000020095487%,Beamer,
0x755dae73f129e0034b8fc2b2b3e7fe9f07d077e9,0.000020094997%,Beamer,
0x138c0085bbdc4229b7584f90d2dbdde72d3c2383,0.000020089576%,Beamer,
0xd976e0d784293fb7b640577fe1e8abe6d4409e55,0.000020087675%,Beamer,
0x7dca7361b89d6c8d4829decc4556675bf75148c3,0.000020087121%,Beamer,
0x26667fa6c7aa8fb928ffacbb4eb188fc7ac5031e,0.000020086637%,Beamer,
0x62dfffe32ec941456db4f7cb29ca5e83a957761b,0.000020084411%,Beamer,
0x82f50ece44aa21b3c1c8076c98b924fb3a586544,0.000020083684%,Beamer,
0xb6d6beb25ee055fb772ccd5a984fec6018a4b5f6,0.000020083538%,LPer,
0x2268517edecac8240769f0f10af8d22526ea5988,0.000020081127%,Beamer,
0xecfd10f702b92dcc563332de509c67633b0fa4d5,0.000020079632%,Staker,
0xce2eb9fa8f8b495389adadd2879b665864d339e4,0.000020078198%,Staker,
0x1727ccc1121864aceaae711d53407a0814d2f023,0.000020070625%,Beamer,
0xf06a9ecbe65b7debc79d168c51ac6bf42b4888ff,0.000020070521%,Beamer,
0xef2e84afc6a01df147a0d5f940825d4602eb1fd9,0.000020070269%,Beamer,
0x07116ab883d2e6f81868eeacc8bf981398a97c49,0.000020067220%,Staker,
0x32cbad3a9e8ba73acbd9bcbe0e13db28b36d791d,0.000020066559%,Beamer,
0x2d6de058c649b2e546ef622c6ac577b0bb021235,0.000020058724%,Beamer,
0xebd04761fad028bef8861f0aa4d25cc39fdf51b9,0.000020058526%,Beamer,
0xf4b56fbfe9ecf840b47c23e0a5ffb018fe3c73c1,0.000020057853%,Beamer,
0x039e4c132d9e39da5c3632597b732afc24bdc8e9,0.000020057724%,Beamer,
0x5b5beebed201470d3864b835db6f96bbe84bb1ec,0.000020056633%,Staker,
0x131730ae502c88fb661a5de59835f415a1bc4401,0.000020048369%,Beamer,
0x24c48a6a170925f2525844dc66da8b8d793e3b70,0.000020048369%,Beamer,
0x559cb88677722b44a093afc8487cccdd17a9be1a,0.000020048369%,Beamer,
0x972749546beb3215060413dba8f666603acbef43,0.000020048369%,Beamer,
0xfb041ce26d2f737f807f8df6192c13dbaf08e9ea,0.000020048369%,Beamer,
0xec59095b9990c9991e8ea355c70f7dd1c37521e8,0.000020046753%,Beamer,
0xcf36ea98438d6bf8f76e69d43b30d5c45bf91a11,0.000020040484%,Staker,
0x043eb22cceefe9b5bb21e76470218a343ecb8eea,0.000020040196%,Beamer,
0x0adb52d57688520ca7ddf32ef3db43c8c673a6c7,0.000020040196%,Beamer,
0x224185424b0426c55222c4d0f9b80ae980bc334a,0.000020040196%,Beamer,
0x58f132077b20d174190db882929ed1d7cea05aa6,0.000020040196%,Beamer,
0xad54cfeb1f3c420d8ce4d2669b7f126c0211fb2c,0.000020040196%,Beamer,
0xc4b950314babc5cef2b04d2d5b67d1150ed49c6b,0.000020037617%,Beamer,
0xb3aceef0cfb75c79654151de6801bcb7ac078a8f,0.000020034205%,Staker,
0x4285a03ec14479af3c93ca8f66d856d05cf3c6e7,0.000020034034%,Beamer,
0x891dab421481d9eafe0d4d249c375f64a20160a4,0.000020033657%,Beamer,
0x9a46e743a9417ef940c8849e2aa50068eff441fc,0.000020029485%,Staker,
0xe6a8bd971a71972474c018986fc144a94c987b35,0.000020022846%,Staker,
0xe4518c57cd330ef54d8521e37af9458a8a0fbe2f,0.000020021745%,Beamer,
0xe6e35a0692eb40c9217d32f3b63248067f3588f0,0.000020019492%,Beamer,
0x48e00777bc189edde3c1808b8b632bb60e2518fe,0.000020017075%,Beamer,
0x2b4effb5bca59cf3de2774a9337aee4c85c63016,0.000020016464%,Beamer,
0xefd8bd001023757ed50f2793bfd321c1633118eb,0.000020014038%,Beamer,
0x42018892168dc4d955b6ce25ceb8c9709538c418,0.000020013469%,Beamer,
0xf50e9df757e13430a069f6ee1683d8b7db3b9987,0.000020012571%,Staker,
0x11b8f4afa7f68db387913dac56bfec75c8d8fdcb,0.000020012221%,Beamer,
0x709a7f420799484828bbf4b394bcd59e94c546b0,0.000020011827%,Staker,
0x39543c0409cf88745c64d3d05beca8be86dcc71b,0.000020010220%,Staker,
0xb3a9025f4a326037104334041f64f320c6fa8d6c,0.000020009590%,LPer,
0x38ebc8c756574c35ab672a656e28918a038cb016,0.000020006988%,Beamer,
0xa30a53730dcae9fb73fd7469a99b4e33f0f41c46,0.000020005102%,Beamer,
0xc277c3abf7bac5b8861d8bcf384a1840900a3e1f,0.000020003459%,Beamer,
0x968ff691393cdc83821104d13f8681e76756c2ec,0.000019998295%,Beamer,
0x69850ec1e0a46ce63207cf228ebb9d7ee3b0a6ed,0.000019996142%,Beamer,
0x281ec45059d8cbaafbd43df1a8254a091dbd789e,0.000019991124%,Staker,
0xd787712c23462a97646e847a4a0075896a7316bb,0.000019989724%,Beamer,
0xb7c16e5d1ebd20e06169c513dd419aa8078db4ba,0.000019989566%,Beamer,
0x99abcc17737856f784152ba531b66434be37d834,0.000019987383%,LPer,
0xfb093b02e23b9d313f6686f7a28c485ef74df831,0.000019986288%,Staker,
0x2c5663a86a0f9003aca065f01eaed6cbf4307222,0.000019983295%,Beamer,
0xbb6fee4d8b8a121a56adbbab64f12792aaa34cd8,0.000019981117%,Beamer,
0xfaf87b66230969a19618075233c6b97d8c633f0e,0.000019977571%,Beamer,
0x1979630a6ab98a0cce107aa8edc4ed1057f2bd43,0.000019976578%,Beamer,
0x47b8cc37d6128122585ab7fa6f6f02f25c958b59,0.000019975737%,Beamer,
0xdf912ccdab804f30bec050d50d88800e1df56a26,0.000019972769%,Beamer,
0x05820d229975a7fb0b0684a0bc33f5dd9c080dc8,0.000019972698%,Beamer,
0x4733fe3645b367c476bdaf6a77502f4660603738,0.000019971512%,Staker,
0x7f4aa962cd0551f05536fe8c763ce450946b635a,0.000019958204%,Beamer,
0x8bf313ffd6d7be3b7d960ac35222975c9906962e,0.000019952618%,Beamer,
0x63b1275730ee164716a986effbe97660561e20ff,0.000019944479%,Beamer,
0x78005d0136759eb883de6d6bcfb5b4c57ef0401b,0.000019943211%,Beamer,
0xd990c9b0919d5e32b971947cb2e3290a55baa648,0.000019942478%,Beamer,
0x0cbb36aaf5de26638672e5bac4a0d43cf3177e53,0.000019939386%,Beamer,
0x64a85cd10bc2cd52910ed3f9264f09325fad1de5,0.000019939099%,Beamer,
0xb24d49e36dd51834effaf785a1c386c418e4830c,0.000019936640%,Staker,
0x94d8ab5abf9c69e85e4055555e9efea535d52483,0.000019936396%,Beamer,
0x6efeb9e198b03852e556a6ecb1783c6ce2cb9483,0.000019935940%,Beamer,
0x170c2d167b8bd12b555267aa6cbabd882d014543,0.000019935339%,Beamer,
0x38f66c2602e58bf1fd4b0359222b62af03b89128,0.000019931104%,Staker,
0xc1e793b755aad89dd0bcb8cc2eb4629c7c0fe71a,0.000019925414%,Beamer,
0x271eaf731b980bd4476cfe733a03d63f8bb696ad,0.000019924303%,Beamer,
0x73e4e6d777032e60ba7dd6bce05fac2c7faa4af7,0.000019924044%,Beamer,
0x2c3b756bfe2bfd40050dcca9aacfe9b53e680266,0.000019923573%,Beamer,
0xe98b1c93e4da433cbd0fd8a113f6798a107bb541,0.000019923365%,Staker,
0x6388ea4217ec8ac3da98e4311348c6788572f7fb,0.000019922977%,Beamer,
0xc92ea4a574f8d61567240ae5260f8be27bef2c6b,0.000019920000%,Beamer,
0x7633a03635fa9f8b4b4159a172c0d62fbc397a58,0.000019916082%,Beamer,
0x52c8d6b991222cc6168639c81760a9c8577b79cc,0.000019913664%,Beamer,
0x6368547c2b9d07361bf7842165f13115be53ab63,0.000019911369%,Beamer,
0x738ec0b20667d0cb982d219cabe5b84c79513542,0.000019910782%,Staker,
0x2fed78c37699e634b629a9cb5dda5e8899b0173b,0.000019910541%,Staker,
0xe087eff1ce41275cf0e6dfec68245fe29801ef26,0.000019902466%,Staker,
0x18fbf9b281970da5f50978e34f76796258483839,0.000019900519%,Beamer,
0x412799039ba158e77b3adc4fdf97bce085ccebe4,0.000019899470%,Beamer,
0x66878baf67c8a67127db7c3b67999fa431e4546c,0.000019893746%,Beamer,
0xebd612d857e40c38a2241ba6f57414b3f44df17d,0.000019889778%,LPer,
0x41d96cde876e0fb897b507633eeb83ae15f1ac92,0.000019885639%,Beamer,
0x8bb3b83320a3e4542a503fcb96243c83313f6d98,0.000019885173%,Staker,
0xd2d44f7f0f4cdadf9cdb96021851fcb39b48905d,0.000019885168%,Beamer,
0x721f13fb5268374df581f68ea140eded1d514891,0.000019875894%,Beamer,
0xb307b3576ed93261024f03fac00d6bc829700118,0.000019875547%,Beamer,
0x03c36dd2ba1111342a0011e74a3d14ffe9f46fde,0.000019871814%,Beamer,
0x62d2c1407b24aebfd2bca5c99a2244e8a9b0b8f0,0.000019871814%,Beamer,
0x95b46c403bef78bd6c8b942adc334ca3c7e13879,0.000019871814%,Beamer,
0xe1101aa9de243cac3d4dc03b327bd00a3ccad3ff,0.000019871814%,Beamer,
0xefd1cb490f5129c0730a3aac25cdc73fa13c25fb,0.000019871814%,Beamer,
0x23a236001c717869befbd4e6522266787e042128,0.000019867856%,Staker,
0xadcaa84ba89914c45ec485ed73373b472453efd7,0.000019863747%,Beamer,
0xce4dc467f70726f4651b76e3bad880339045fca9,0.000019860846%,Beamer,
0x96f5152e1ff31f569cc2a1129c96a2bc99d183a0,0.000019860024%,Beamer,
0xcac74b86b4e92d029ccd1f4be356519514407ed0,0.000019858480%,Beamer,
0xfa98ccd87e129085163180e70955437248fa3690,0.000019858353%,Beamer,
0x550691e578fcd861b7021f5e17ca70de3cdc465f,0.000019854990%,Beamer,
0xc16c09fbc5ecb2c41b0f3ab480e14803090f81c4,0.000019851457%,Beamer,
0xa03488e6d064c506f928a27e1f31fcd2d568e5eb,0.000019850278%,Beamer,
0xb8524e268db7201978a1ffb7a5254a0cb2428a5a,0.000019849280%,Beamer,
0xfb6f5a9a24f7f5643af305a849a0ab2df2b0ed79,0.000019847609%,Beamer,
0x6ef00c5a9fadd9a7fcf4a0f4373e6194520b3f80,0.000019842564%,Beamer,
0xb31e829f5345f8a767fb9dfd55e594f92f780591,0.000019833349%,LPer,
0x7937dac384c7ae040cde62ba793cd81b6dd2aa02,0.000019833325%,Beamer,
0xf4c36319da1f59d1824b2c67702630b457709b48,0.000019832754%,Beamer,
0x3e758d06740deb69eeddbf2a4fe06f43a180c454,0.000019831565%,Beamer,
0xcd96b9a2d80e14f3dd745152f6dcea61a2f9089f,0.000019831387%,Beamer,
0x338dae30701ece58e52e1d752df7e7a89150ab25,0.000019829851%,Beamer,
0x96456d011c9528695be74f228ee2be210f8df3de,0.000019829242%,Staker,
0x7467aad9dfea0c2bc35fe282f7c13555029494a6,0.000019828122%,Beamer,
0x3a445232ca3c87ca9da30707e478d7e5277685a1,0.000019827481%,Beamer,
0x7883a1774c226cd7c10773a4e65ac175c018b50f,0.000019824687%,Beamer,
0x2ae8afa02edcc72d20f4622a65c67dde58e0cf90,0.000019823876%,Beamer,
0x508b195234af8f998fd325eb3e9d2d0c010dccc4,0.000019820395%,Beamer,
0x73fb145c33435a15c084ca0f88290c3ccec32c16,0.000019808155%,Staker,
0x2f0d8dfee367e9d0c1be70058e553d0dd9be1366,0.000019807754%,Beamer,
0xa97d09dffafab89d7f926496289355eaf30e360b,0.000019802074%,Beamer,
0xc84057031e4552eea9f9fe1c98ba5a6855136747,0.000019801659%,Beamer,
0x9a78155ecaebdfb60d152519e3a6bc3e29cacbf9,0.000019796264%,Beamer,
0x26c984a945783a128c4b4d9e321d9855aad822fe,0.000019794655%,Beamer,
0x827d66dadda3a95e2037fed15027445b2a4273b1,0.000019793774%,Beamer,
0x4e837f712a15da7bd5e3ab0f83cb035bcab1826d,0.000019793659%,Beamer,
0x16150c29fa3b80cacb0aa8387ce74b7669b33abe,0.000019793106%,Beamer,
0xa8b0140d4a6d325be323261e974c9e034b95df3a,0.000019792989%,Beamer,
0xa7d24d14b077935588281ebe64bb599c7d096e70,0.000019790565%,Beamer,
0x31e00656ea570a88ad311e67e2d3c6577f5f10bf,0.000019788054%,Beamer,
0x9b8866b07d9aeb2a830f9d335beddb0116597a44,0.000019787269%,Beamer,
0xd61015823b60a7c6e156c887a72467a8170259d2,0.000019776382%,Staker,
0xca510dd51230234b82667973e25f2acb6d50e202,0.000019773502%,Beamer,
0xa86a12ae4f01aa130a07ad7955f3aa50b749302d,0.000019768958%,Beamer,
0xaab4670ed9ddaca6008cd47a8b9f378f7d7d9b3c,0.000019762798%,Beamer,
0x9ff5cfefe1650209a783b9cf6949dcd23fc47aa4,0.000019755239%,Beamer,
0x86c5b4d9dd3792d47a4e14dc68034da93422b5c3,0.000019754236%,Beamer,
0xc8d8ada6810ac2f0a49a97cbe025c278cd52b332,0.000019752857%,Beamer,
0xb7eb299b5bea6ef3332edd7b9de080b864d7a71c,0.000019750595%,Beamer,
0xf88cbcb7ad1e057f55d507217ed483e970be8645,0.000019748154%,Staker,
0xa83a41ead77610274d5eaee6a559063a651defa9,0.000019747182%,Beamer,
0x6ef67daf06e3109b86b3047cfef1dc5e08542b0f,0.000019746292%,Beamer,
0x9a4e7a39b0190854fbc9912b7ee1750b1410c5d4,0.000019742819%,Beamer,
0x7908c09ea110c5e175f58ab194286d7db9b358c0,0.000019739768%,Beamer,
0x98a91c8c1749b2739c63ed29de48faba69ef6eeb,0.000019738359%,Beamer,
0xaafd4251636798e8dc952cc21c539b0713ea077e,0.000019736845%,Beamer,
0x6e13a1ee30b22480ff971038ae0b8ba8cd3fb2ff,0.000019732383%,Beamer,
0xc1a1f63cc746c519e2f8a54e1aa378a9b6c7090d,0.000019731879%,Beamer,
0xf63731b2d140f4ab338b971fe6721718c40068d4,0.000019731203%,Beamer,
0xcdc00aa0188bb8021e7ed55247fe22991c1c69b4,0.000019728485%,Staker,
0xfdf1d4b2b9703feb94fb293d80aa59bce8e356b0,0.000019728164%,Beamer,
0xbc1106ca951df590a68689dc33a7ef393cd09be8,0.000019723304%,Staker,
0xfadab626c3beeaf9ec8daa0ae33eeedc7f5ccb96,0.000019722288%,Beamer,
0x8edeede5b1719b6bb5573db64606489327001d6e,0.000019720954%,Beamer,
0x0a229363179e410afc3ea98e3a24b84d9d2a3bf5,0.000019718829%,Beamer,
0x112f54dc832b8f2648ece077aebf290139db2bf2,0.000019716876%,LPer,
0x7357c27151ee2368ab436f36d5d8f945340a4172,0.000019712013%,Beamer,
0x69da6ee035378acb8932c2b3891a51f605b1469c,0.000019711475%,Staker,
0xe119693e6fde06d323fb0a2dab1a9eb4792c6843,0.000019711269%,Beamer,
0x6ed32713065ea2e1f3aef6629af5d1dafbc55235,0.000019711135%,Beamer,
0xc773e7f1cc081667ba64ccec121ddacb81cd4723,0.000019697425%,Beamer,
0x16f47b86d30641e76c252381e54c824708857cfd,0.000019697294%,Beamer,
0xf212ce21a97dbe30999a4c2b309d278bccbb686a,0.000019696188%,Staker,
0x507b5a42024f41bb93108bf4749b66380b898cf5,0.000019693346%,Staker,
0xc469b2a949f389f334de915e9d0342193a9603a8,0.000019688539%,Beamer,
0x464640bf609845bdbf5891f4bebfdba3693e9433,0.000019683473%,Beamer,
0x800f3823fc54c5daa36a98252197c82d721347a6,0.000019680973%,Staker,
0x179918ff57ad1df0bdc658114e13f8c90fba2b6a,0.000019676364%,LPer,
0xf051c78537d95b3b4326e2abc67d5bef8bafec8d,0.000019676364%,LPer,
0x35da93a6409ae30355feb945572f25a8b4071f60,0.000019676364%,LPer,
0x2e29ade8909fb64f9e7852dbda30620c109e5579,0.000019675742%,Beamer,
0x867f68d131f9a8df6caf40c79a703b45de1677bd,0.000019670867%,Beamer,
0x52dc5416e01ff979f97e50c4f7c701b426fd4fe5,0.000019668941%,Beamer,
0x17ced2d8d8d5e223a175d24916093acafe416877,0.000019665632%,Beamer,
0x7aaf3f2dcb3f77ebb50c434d2aa810476c9296d0,0.000019664845%,Beamer,
0xfe0d1d29d28c301864e0becd501f27a7ab8126b5,0.000019664145%,Beamer,
0xcbd7b4a4b07d1ba2a1748a9ede490d69cec4531a,0.000019659969%,Staker,
0xb2e6ff657cbc590060267d01dd46023685a6ffe3,0.000019658165%,Staker,
0xaaf80f222ec3c1e182943f7c497b63919ec01938,0.000019657769%,Beamer,
0x88e189a8a370ddff635eea3c511968c3b6ec4076,0.000019655169%,Beamer,
0x4e60c3a0a1a8ba1987f03f971fd2a63c80c718c0,0.000019654940%,Beamer,
0xd03e0a3acf4f049cc1ff6a1b9eecf1ae4d4597d1,0.000019648944%,Beamer,
0xbb739ee04f0cc2db984cd47ead003f4c183cf19a,0.000019648660%,Beamer,
0x492e527b7040b471044d84b9040160cbfd272dc4,0.000019643909%,Beamer,
0x7715aafe60ae2c8085391300348516b8eef4c72c,0.000019641850%,Beamer,
0x7ea6e2d1de28cbd3052af55de58f6d3cc3310df6,0.000019637691%,Beamer,
0xa1a21ada352dd0d68f14c652d09a20572afacc05,0.000019636619%,Staker,
0xd6d5fc19f0fc35486e8719df633be32e5503c201,0.000019633949%,Beamer,
0x66696c0f51f238a57c58aa799dd808ba2e8477fc,0.000019633496%,Beamer,
0x15e898a480e96f720092757a020f9860e10f2ff1,0.000019628203%,Beamer,
0x36142fd5d5d2cdbeb69f8c1ab588d7770782f406,0.000019624795%,Beamer,
0x2e8d543aa4f3bff077338a49b0fcdcbb6b03fc80,0.000019624310%,Staker,
0x80c28bbab8441672b41768b67ab681f4b0f8b0f0,0.000019621152%,Beamer,
0xffa70cc6b2639d5d57826d4e3937a8551f6fd18c,0.000019616481%,Beamer,
0x0529acbfcebe52e00bc404d08ac7cde4272b54d2,0.000019613670%,Beamer,
0xbfdd2ba45c35641c421ed0c676f2442f79db32c8,0.000019609076%,Beamer,
0x72129544edd75262f6d63735c3729c1c307770d7,0.000019607939%,LPer,
0x229701a2d685ec281716a0576ae0a1b49f094321,0.000019607427%,Beamer,
0xc258506f1333684f3e81d14ba290acc9f3af0ce9,0.000019603785%,Beamer,
0x2b20eb02b5a90d80f8176b02a35e770cd49a9991,0.000019602746%,Beamer,
0x95ddf3fe99100c891157b60d577c2febda051041,0.000019602606%,Beamer,
0x9413a629b5041bc6331fdcdf0da7ad6c185cdfea,0.000019602478%,Beamer,
0x001f4215e3fa20f28bf9b63ce07a34409f9f7273,0.000019597776%,Beamer,
0x158bf6be282000dec7820a5ec90c59767fbc527b,0.000019597433%,LPer,
0xbb2c9a7511b1d146e5a143ee420a7283b30102df,0.000019596479%,Staker,
0x5692de13f30f70894c3b399fdddc5ef328f40236,0.000019596295%,Beamer,
0xa649f03ff8ac26fb7717c5b0eaef0b0aeb7004a5,0.000019586342%,Beamer,
0x668f1d5517ca32d7ae35dbe1ae32a19883d4e45a,0.000019582043%,Beamer,
0xe1eb4680f8e29c657936a5d83fca42be5c4c73b8,0.000019580893%,Beamer,
0xe57551be96812fbbaf251014a86632c2d4b19bdd,0.000019579590%,Beamer,
0x374542355d81153ad14d0ec429e74ea7875b35e0,0.000019578714%,Beamer,
0x746cfe6f8800fc4715151318a12cdd9ae0188f6c,0.000019578262%,Beamer,
0xcea7c08d7d5d494c565b2625ac2769b336ba5c85,0.000019576212%,Beamer,
0x01d7828cc81b69cee86ee726fe3166341187b515,0.000019572478%,Staker,
0x5847b8cfbaf65b9830b9b61b44ef5f91170e8248,0.000019566913%,Beamer,
0x010745f1f8adcfe166dcf108ff581e9b10fd73b5,0.000019560934%,Staker,
0x6c1e373a23dc7c1f510436b928f48eb20f345c50,0.000019554465%,Beamer,
0xca30d40d617e7eb1d6ebe642d6daa2b4142b11ab,0.000019554318%,Beamer,
0xdd0228b77b142d8806c135059ec16d35b3f2be57,0.000019546437%,Beamer,
0x2ca5be7cc487310ac462232ac905d59d07fde6ec,0.000019545342%,Beamer,
0x3f5f44465dd26907650db0dc2a27636afd2f8285,0.000019542712%,Beamer,
0xeb56db9ae56efd1ac400f3abc4fc2c41d52722d4,0.000019535122%,Staker,
0x7fe3dce0dd961d984d56ed542200eb1157d19e76,0.000019533409%,Beamer,
0x7cfe001fda5adec134f3c5c4fd96c177fbe55c18,0.000019532700%,Beamer,
0x3ce24a00b42569f4f3e1018797c0729cf851a95c,0.000019530084%,Staker,
0x0a9643a822abe24a62d989cba0ef57a8168ba373,0.000019527876%,Beamer,
0xf47f6a95552938c74de23fddf60045e30ed5caac,0.000019524836%,Beamer,
0xe91d287d1abb623181a1b0d5544b57856102cb0f,0.000019520887%,Beamer,
0x368dd1262eb7c1437984df9fff67c93f580ce622,0.000019518623%,Beamer,
0x19a2f60e2667b82991d0945ec2400407ccb6bb95,0.000019512422%,Beamer,
0xcee8b780b7188f4a013ed0ec733ba24a0289296a,0.000019511234%,Beamer,
0x3be70936fcf9d3ecaad5fb41d24613d33efe3d2a,0.000019511230%,Beamer,
0x1b85ad5b292c2c0b2ff29cca674bf69ef4fbfbd8,0.000019510829%,Beamer,
0xdac5048b485ef9cf8d5202a0d07c83ed0221b6bd,0.000019507144%,Beamer,
0x07f2472d8a868cfcfc9d99a7d8040dad6f14be27,0.000019506214%,Beamer,
0x59a2d205565d232542b9654b1107e5a6d62c8998,0.000019504665%,Staker,
0x8508828af0969187cd2788a56100edf6fb53b803,0.000019503880%,Beamer,
0xa6d239e3878772fe46a80166c05dff834c486186,0.000019502436%,Beamer,
0x2bc625c82b1987f19b6e68d0b2865ef7cd7048a3,0.000019500204%,Staker,
0x835570306be688d848e474b532dc2f56dc622e0c,0.000019498145%,Staker,
