Address,Allocation % ,Type ,SumCheck 
0x4dB53F0b23018294b783AD1D5f3DCE803F3528C1,0.001279254849283860%,staker,
0x0DFaDaC9e82Fa6C4FfDB63d3d6Da8dB256D7cDbb,0.001213920945377610%,staker,
0x2F696E8635a65eb82339dd26722B5838D92adB2E,0.001145344263421850%,staker,
0x16bd6e7CDB4842F37799E5508F0170d3924cCa96,0.001139792291962790%,staker,
0x3BaF610c8F7997Da0cA9A32720Bbe5a32e3D0Ef8,0.001085579390356330%,staker,
0xd60648Fd4dfa5538dCdB6d3deD1F6Db2634d1b6E,0.001085230982187050%,staker,
0xC3f8D68be6FE42103c448729fd7987848df4E879,0.001060826960942150%,staker,
0x7C0830c2fC55e23D23EEA9Ae8536Bdb43dcabA4C,0.001033611998256900%,staker,
0x01D20b077c6219605eCC5AFeFA8D6D57db2E8555,0.001019199340466650%,staker,
0xe8aA6E51E19B38AeE28f6496E9caB76Ba87A33b5,0.001014603607239030%,staker,
0x4a50dC8745e93481CE40e39333d204CEDaAf109F,0.001013097831438420%,staker,
0xC2063d5bf0f7975aF3A46fE56dbeDc7eb510848B,0.000985018026587333%,staker,
0x14C499C8E3828dA9985CC64950EeAd2889379e6E,0.000984117708344308%,staker,
0x391609c6B0049E30293A9e84798b0A66E6d4bbe9,0.000982465433588830%,staker,
0xAaed25F5bBDAff611a1C572fbbC69e1eC832429A,0.000950974369057443%,staker,
0xcB9722E2417320A90b9Fd3E8541aFFd5dd0921eE,0.000946859942066107%,staker,
0x09b18D0051cF619Bd7A5df8E3A21607DE6d0F47F,0.000943885081397466%,staker,
0x5BC9EbaDb32b4B241Ac45214AD9FCcD910F55f1E,0.000923772585995129%,staker,
0xB1A0f90D021cC947DD6608c994e7c14Eac92dc77,0.000883171207691367%,staker,
0xDEC2213C7D817da06ce20e332df0271561154299,0.000863752815747037%,staker,
0x7a066515623Be49E4DcEC55f4168b1FE72AF6f45,0.000860320295182757%,staker,
0x0A0a4f30ea4Beb4CB3F32E71068000A6b8f9F0e5,0.000833025043555678%,staker,
0xa113ad593A48A1F38FFfC648Af312B2f8691579F,0.000824802170686207%,staker,
0xCe01b26382061655f4B70d89E90a60160f60df11,0.000823925393775791%,staker,
0x127507a4ff89207d65892dCf8c9db791D3173D62,0.000816842277103939%,staker,
0x562b2DadB9124f84887cf31Ed76D67c486e0863F,0.000805353620769914%,staker,
0x13D458FAfDb351B02A1CE8e1365b2c2D91a208Ec,0.000802129608084501%,staker,
0x3e03982E1a354a73AF051B252732762Cf2Dec84D,0.000801983018204246%,staker,
0x41b548F1B433eB22C8dCCBdfF0822894Bb050877,0.000798197006818028%,staker,
0x60B77E6e477370F5256C74DaDC7545fE74dA0DB8,0.000784079873856617%,staker,
0xDB715de9d95C1B6977185f9307517C367391d1a6,0.000784070417700486%,staker,
0x1A282A23000FA1a454E47E4F1F6cD5F756197876,0.000775176776856594%,staker,
0x99a34f9B7173321f4B2ab3dD8581626054f85FAD,0.000771627971640320%,staker,
0xf20Eb66ED793A2EEF2a5Aa17E5c119C0e8A05eBB,0.000761298955022421%,staker,
0xEfAD991FCA18895BCC5d8A9EF72319FD65A8921A,0.000756958551205408%,staker,
0x5fe712385Ba528a158C2f89A94D893C8BF59F277,0.000743799044159577%,staker,
0x2aa83cA85572754EC680a78930bA274A95673d9c,0.000737922295957443%,staker,
0x16Ce1D10dc172698fbfBc5d6BDcAB75729a3b5A5,0.000734923458212070%,staker,
0x31cA1e8e50E9cFfb64819Bc666785f8f51FBC693,0.000730548563803333%,staker,
0xC586F58Fecb4f79Ad0B6ca82B70161b005130f70,0.000730033357467806%,staker,
0x10AA2B120A6d419fd2c737fBa31ebEE23D55daE7,0.000725357962550846%,staker,
0xfe70F51982505Dc52a55cd2F4d854e599f1Ee7af,0.000721495811981599%,staker,
0x444b693f14DA6C6C46C38cB2B60d44D9C555ec61,0.000721495811981599%,staker,
0x19dB8a692f062a9c0098e1f5b79Ab43f767e893D,0.000721495811981599%,staker,
0x0964Ff5D6Fd7E0aaeabbf4Da264d5097DeA53B80,0.000714710629539713%,staker,
0x5FE7564a812AD75F484aBE942CdeEca45B1f57C6,0.000712956254251417%,staker,
0xB64c2aDc71afdD7fb5699308436d2220800B9F52,0.000704724974184828%,staker,
0x6Bfab9b77B1288569deCa8D74c904CA7f5d8D954,0.000703318795320214%,staker,
0x3964EA2A04A42016B9b8703AEc8cF3075B03Da71,0.000702983133832595%,staker,
0x1C1dC4bC34DE2Cd2d244b6b486189044Bf8394C0,0.000702866661483144%,staker,
0x1D3A1654D618F117e43A8902A83dd4F5c9340157,0.000702696568069402%,staker,
0x13AB5e30deAc9CFF34be7cad126f8b464A8b7450,0.000700462398713743%,staker,
0xf6feA1a217a3A189707b94CD37BB0F0a9ff0006c,0.000699806629996850%,staker,
0x6ae8BD9B5457Ed724De4EE404090A6f730631bc9,0.000699287648711759%,staker,
0xeA46CFa8b85d716Be330301a32cf9Af31807477e,0.000698020151431712%,staker,
0x7b5c7717D1B408f1302A58dE569D7128f1411ddF,0.000696641208467752%,staker,
0xF889B18e138A41B8B803A462A754EE31494602C3,0.000696119919436838%,staker,
0x6B3fCc0eA419b3eA4ad41638e919299a02c70A0f,0.000695915167333778%,staker,
0x6dD8b1bD490e14bF3DA72450D6d6112276Ac986e,0.000694689322395588%,staker,
0xA62F2004Ca66500D0cf75b1cf3830Af7a8eAD9Ae,0.000683504112653883%,staker,
0x1dFD42bF1418E04B5886BAF06836e2a8671061f8,0.000675628992955171%,staker,
0x6537D728d0eA121B2A7fFD6dE43EaCCeb7CD21f3,0.000674077325129056%,staker,
0x73Bc494F6Bf172DcE4E147b0E6D2FD0900b3A6D1,0.000670782610884729%,staker,
0x73c1e73D3A67aa172F5c260538cFaF6EFBFaD947,0.000666366907569986%,staker,
0x5b409Dc153C2C93957cb0cA6B3A92e99d590C976,0.000663927468637897%,staker,
0x8113b4154abf68104881c43b9959085dDD2b1128,0.000663911536163034%,staker,
0x9C8878E614aD50feaeba0496C56Fd65A7FdDF86e,0.000663895600883810%,staker,
0x34AC989EAb5e57Ea77F74c95301D968e78796E7A,0.000657914472266084%,staker,
0x6B7079f9e5dD84a20015c5270568b453Dba451D3,0.000652803535646962%,staker,
0xb9eD6c833F84FE7de5D3533a952C6bf3d5970f34,0.000651706936742688%,staker,
0x4ECb77536383295cf1d6191855F4C24E7c5e034C,0.000646945030193773%,staker,
0x73ba0D3a9143c8c06CDD240220194F0Fe00ffDd7,0.000645816162597492%,staker,
0x190C388CF6d3c3C373b5Cb4Caac83E47818403Bf,0.000645244087496226%,staker,
0xbc5442b03aA17Acc80608258c19737b3fCD9528E,0.000642427013999908%,staker,
0xB98eC871dd75002A9e4511bA5FA9BeE0e2Ee782A,0.000637763160155613%,staker,
0x1c433Ac4E994EEF7B06DC4369011227D3D663587,0.000635874395466755%,staker,
0x7362e32C1E9C37c3ED82eB0Fbb64c25302D54b22,0.000635338338609054%,staker,
0xE43913CB78C9b47D6a1e03C25DedEf92FFffcB98,0.000634920260602605%,staker,
0xac1Bd1C6Dc224d7538507D5A8f8d1e517d385D89,0.000632890230614496%,staker,
0x42DC3a5F2Eb3faaFf405358d21F0BDe7C2ECeBBc,0.000630945668931135%,staker,
0x3bb221D12d317bEc740984C8ac11E336A4B37711,0.000630563370509161%,staker,
0x8Cb6D4492EFffE90581163B0b58EAd23b949222C,0.000630016606684040%,staker,
0x3af45622D067C91965431eE035a5B46516E08E8e,0.000627787838930080%,staker,
0xb5860fb66477149695D65c3DbF3483A89853398D,0.000626837313115195%,staker,
0xEEA45C31B0131C41b7c8DC5A4A93FeAe475a80cA,0.000624354572656959%,staker,
0xcB32D51F7a46a55ec05bC558B99964437e4Be3d1,0.000624336652635986%,staker,
0x8172e1278acf2e724A5E443b3af0BBb75AB529A2,0.000623006716485961%,staker,
0xa5A80059f39646043d1fC76CE31bf26905fb25D0,0.000622302764012005%,staker,
0x9E04D40B541eA79e106885732C503F745CBF2940,0.000620511588580373%,staker,
0x4B65D251C76c50E1899D786E3F04d37Ae1b13cdb,0.000619732534895727%,staker,
0x91F20EbF26843F9E8Dd4A51E039D0bBF58aD8715,0.000616720403297552%,staker,
0xFC74faDAC87796a9d9d54D4DF37f01D5797d72C0,0.000614277034824115%,staker,
0xD575C470Ae9CEF23c3665Bd85BCDF2998AB0B227,0.000613436627071166%,staker,
0x5aA883519271E3f4f76260dc4d5DdB341156642B,0.000613029218116870%,staker,
0x7fe838c44A63736aC1d0e1BBb8F165014B12E92B,0.000610171694882852%,staker,
0x57196FF99D519A65E66658e2C898812dAd64deF8,0.000606886806711393%,staker,
0x7eFcC54f644115bcEc4EdDd7645EC66f197028e5,0.000605689670264396%,staker,
0x9175fdF0dE3B39A7D34E5AA268B9e687529B1F5b,0.000605584916992929%,staker,
0x181d01893F369Fe418b08a4dC495310D620B44f8,0.000604980691374140%,staker,
0xA5AA1AE4446B0BF9618eA35130BFc252fCEc0096,0.000604840905413635%,staker,
0x76B28C0cA07E03A36E3298c108749ffa6f0b24e5,0.000603393303110986%,staker,
0xd27E4D2A1bF2DF8D8035857Be90c2cDe1B73DBb3,0.000599178391477445%,staker,
0x8db6C2Fc87dE85F482F08f3f5F3A6E68935909dC,0.000598614230545796%,staker,
0x281069B78042C8723Eaab534E87A71509b4290BC,0.000596434276022962%,staker,
0xDF9113119cb9c616712656e528B320DBb9Ab6b1A,0.000595897880630791%,staker,
0x73F2824d214EDBFf7541F6c5754196C5FdE632e7,0.000595598897456687%,staker,
0xd5718b5CcD996a18AcD1245b417382b7FC1cd4a4,0.000595498888877522%,staker,
0x3730344E1Ba8f83c4BDa35021e6Fa998c30CEB87,0.000595488919779764%,staker,
0xb448cb12ef01C3a46C853E318DBC972E3cb7e669,0.000594895011588767%,staker,
0xfb4A6D523c1f2c7aec1A3122f3b8638dFc2d0888,0.000594781448191626%,staker,
0x45C46b0d26C260BF6566B8b925f50Fe119696A49,0.000594541237647557%,staker,
0x506D19d2e23F35b16E4ce02bCcba5C40A6e0185C,0.000593749111323158%,staker,
0x7280cDDec83E62531D1Cc5eb4B77A333B1F277e3,0.000593513453580950%,staker,
0x0f924c28480fF77ad01dDb9dfCD2D558DEe56f05,0.000591413523160027%,staker,
0x608cF3128A84b722bB47543a7CCBEdec9fdeb527,0.000590641272157885%,staker,
0xAdc856e71ee3a0CFB43FfD7Af6e4feC407929d6e,0.000590501550486676%,staker,
0xb4839B528f5CB090385618D397864ED413Ec3C93,0.000589996995424035%,staker,
0xd09e3d8CaFE386B13792E08752E442669a571f4D,0.000589643734499194%,staker,
0xF11Be5410046FF939d242fD62F50f8F070B67Ba9,0.000589595107233690%,staker,
0x2984Bb4953cfCE2cEc957388BE686D6c38779234,0.000589376272386246%,staker,
0xB9DD51e464dE6484FF3291a32dEa27EDA9A5d105,0.000588309398842955%,staker,
0x53ce174d4dC0bD33b926828Ae729C986763cDB3E,0.000588281727104671%,staker,
0xa0b5ac9620D335Bc41E4f49663194f0dF3d2cB34,0.000588180381432051%,staker,
0xDE8027134292F7e5487c339FA966419c51E9C523,0.000587748875372762%,staker,
0x01Dcf7334a12C3E93a9A863cE61a8d0F41213e6c,0.000587683028478824%,staker,
0xc4e6C42417e4D744b8f57d898D1DB3a316180aA2,0.000587587881667916%,staker,
0xb337e5E592B9B2bB079c4bdCE725e3f71C6DCF33,0.000587587881667916%,staker,
0x5E4db3f9811974246080Cc663726E465de27Cdc3,0.000587583928950883%,staker,
0x1e3b89056537a181280392cDc3d0D21e6895413f,0.000587582418996005%,staker,
0x7F583a47e00701D257aC873C80eb5326FEC69E56,0.000587577346181448%,staker,
0x8390E3f92B24cFd8682111329CF25B86aBA76cF3,0.000587498324905013%,staker,
0x53576e48614268f6494EDcC48964299053700de6,0.000587470742813903%,staker,
0x7512bB33D83194CDf089fC5052497055fe4c6B00,0.000587470742813903%,staker,
0x43e924a663321a0375AB72fd47C4b18a02D1Ab86,0.000587444896041716%,staker,
0x480A80A95f3e6580735C51FB4FB5d6D947AA0fA5,0.000587431658436834%,staker,
0xBda3560C0f99af4a5b3A7C0e60Be3d7749C6AA2B,0.000587431658436834%,staker,
0x4B83c3CAf46c82a2c755242732a28FD296A9Db4B,0.000587426797141420%,staker,
0xc304c1B91522a416e524ce37d57a2c8A50Af3aAA,0.000587392554980467%,staker,
0x28db3d31677eebf78D9d51E6de4EcE66D8698f5f,0.000587353432424891%,staker,
0x74b7E6d4336df8038A44393CAc5B7aC53fd75C7A,0.000587347953741859%,staker,
0xb7993A93765112d4A77992171386428B5CEC079f,0.000587347953741859%,staker,
0x642eAA703e7529943d62ADD0b8a968404e7c215D,0.000587314290750166%,staker,
0x21c697775aB134621607e9A204575c84dE91Ed47,0.000587308809388860%,staker,
0x6f73a661b1a2C4392d2161Eb7e85A024885A9244,0.000587308809388860%,staker,
0x90567210608a6caA32604c4F071c184F903B9B5C,0.000587308809388860%,staker,
