User Address,RFP Allocation,User Type
0x631648eb663ecf013189d8c694ff94bf9e42555c,0.034398204007965800%,General Depositor/Borrower/Protocol User
0x75a7706c8ee7799152f82b249f53f57224cbc010,0.060255049117372700%,General Depositor/Borrower/Protocol User
0x5d6c47cfdbbe5ad5a7be0a97d519164d303e1117,0.063927459054037000%,General Depositor/Borrower/Protocol User
0xbbd101b7018391d87a8ca742c9a88ebf80ab6072,0.012198667476891000%,General Depositor/Borrower/Protocol User
0xc7434215de3fa81588ad562eb8ce2ebdd0c8af8d,0.026876744089084200%,General Depositor/Borrower/Protocol User
0x97641a5f3ee3b0561c6bcc522f7e1bedf2c2985a,0.034253084089421500%,General Depositor/Borrower/Protocol User
0x998eec8d8753051fd20b0db3832035a948304904,0.012085249113165200%,General Depositor/Borrower/Protocol User
0xdb1345a4a059280fd1511339e372efd026f2f6db,0.026800307065786300%,General Depositor/Borrower/Protocol User
0xac23a6f100007cf52d5d102ba1361d2154eb7b15,0.012019550777270800%,General Depositor/Borrower/Protocol User
0x46178a6a7fd882ce350431ef88fd935cb70b1972,0.015709204173701600%,General Depositor/Borrower/Protocol User
0xbb8694519bc68b337663f0bdbe79847b49000b6b,0.011912951812421900%,General Depositor/Borrower/Protocol User
0xccb1e7a7e4b56cfcd08125ffd8458fabf1509b59,0.030347807899683400%,General Depositor/Borrower/Protocol User
0xf38560b3ef42a677f9155569d5214802c3415ff5,0.030226865811700100%,General Depositor/Borrower/Protocol User
0x28fec6139912fc3f82a5445ea2d5f42bcbc4e576,0.074526378527725000%,General Depositor/Borrower/Protocol User
0x06a6fa24cd1d1c158d797b9421d08b9a4c052131,0.019096070184995600%,General Depositor/Borrower/Protocol User
0xf626e9a2fddbf55b0b1a87c56128a7ba6723a85a,0.011696081337616200%,General Depositor/Borrower/Protocol User
0x10e4c2c95ae13eaf2f76a2020df1c1e96b733132,0.011645384066881300%,General Depositor/Borrower/Protocol User
0x22f128126f2f0c797b8bc4db2e9aae5de4c459e9,0.026396284383967400%,General Depositor/Borrower/Protocol User
0x5d19233911c31a698dcdbbffc45a61de9bd3c1d4,0.018977047185049200%,General Depositor/Borrower/Protocol User
0x461bed1c0962cbcc4484be93030a0ea54be6d733,0.011580184187153000%,General Depositor/Borrower/Protocol User
0xac206dfe89faf2f394af56df6407ebb9053db240,0.011579801825440400%,General Depositor/Borrower/Protocol User
0xd4408dc67e85b229af48da4ce56d8892e76ded2e,0.011578500149823700%,General Depositor/Borrower/Protocol User
0x0e42d7887e4dfd681fe295bec85729c0420e0ae0,0.011505235045823300%,General Depositor/Borrower/Protocol User
0x5754d57ac28a1454fc84ae8cbc20f5c2d4c19e83,0.011469539047303400%,General Depositor/Borrower/Protocol User
0x941d795f9c3a947c67e2402450eab0b6cd92d422,0.015150646710557700%,General Depositor/Borrower/Protocol User
0x11f1cdace0313e906241e483655ab3facf4a6ee9,0.040999495663440200%,General Depositor/Borrower/Protocol User
0x0aab5c8aeafd20f7429ddd6ec0eed25ef713a868,0.011440152323925500%,General Depositor/Borrower/Protocol User
0x8f94557c6752155796c5ef4e3661f3dbc6910b98,0.011437043430796300%,General Depositor/Borrower/Protocol User
0xbd7140b88a306ea97a5d09cabe81960ea11b21b3,0.055753102738157400%,General Depositor/Borrower/Protocol User
0x5eb476bfd8c1a9ba7a9663543a6686193b42600c,0.052054289284212600%,General Depositor/Borrower/Protocol User
0x9b9548b794334a4bdcb88a646bb564e4b8b61fe5,0.011415022383372400%,General Depositor/Borrower/Protocol User
0x4da888a618001447c1d1030333067ca26bf81628,0.033569177134537100%,General Depositor/Borrower/Protocol User
0x9292570516d69de92cd2e29d2b32dc2e98b1926c,0.011400845419195300%,General Depositor/Borrower/Protocol User
0x81a4cb704f043fc310671ce13f0c54425c2f4191,0.015090800439064300%,General Depositor/Borrower/Protocol User
0x7ceeb65c01fc4ec4a23cc119857c291261448d38,0.015059226874029000%,General Depositor/Borrower/Protocol User
0xfd8adb2e179f44cdd845619ce866229d3fa455c0,0.011361172842892300%,General Depositor/Borrower/Protocol User
0x76074895cc1271a952a28d3773e0874546dd1f84,0.011347662061543100%,General Depositor/Borrower/Protocol User
0x8f0d47512c9359612d9f0d34c92ef5c6075eab27,0.018705582032295100%,General Depositor/Borrower/Protocol User
0xd506864036873c7bcccb9b9c4cd1ea7e339b1863,0.088883034588339000%,General Depositor/Borrower/Protocol User
0x92cf1e3ee8b67ee478c64706705bdb4836146fc5,0.022387798265434700%,General Depositor/Borrower/Protocol User
0x48f96f3118683a7871a73d5c0997983922afd94b,0.011278172670934700%,General Depositor/Borrower/Protocol User
0x4685ef81b6309da25bf8ef97658608baa725586e,0.011277841170888900%,General Depositor/Borrower/Protocol User
0xd01f144c092a02ad05731e992e7e5c030f4ebb1b,0.011266574300087500%,General Depositor/Borrower/Protocol User
0xcca50b150259f60a8980c928e676a383d415872b,0.014946155853040800%,General Depositor/Borrower/Protocol User
0xd5f720568864b74d66a08c77b5c63c90f99efd6f,0.029675998304240200%,General Depositor/Borrower/Protocol User
0x7d694d049ea3a947061ba609dee240a9cf3df790,0.011175158817636900%,General Depositor/Borrower/Protocol User
0xc33643e57d22dec3c69c5bf984cd914bc8638502,0.022243792690661900%,General Depositor/Borrower/Protocol User
0xe40893195f97cc6e685300193e5c8b0d7af6fdd3,0.011129004515710000%,General Depositor/Borrower/Protocol User
0xbe7a6bda55e5e872024d450af22c1aa08e60b9ba,0.036915016281148000%,General Depositor/Borrower/Protocol User
0x4282341588f94c158bfaa40ae2c9f3abfdac647f,0.011011801121101800%,General Depositor/Borrower/Protocol User
0xec133e1274574c91cce51a0c76122588563aa90d,0.018341441638349400%,General Depositor/Borrower/Protocol User
0x557aab37cee8e1e7e6f88c53ea6bf67f3912976a,0.014634482399334400%,General Depositor/Borrower/Protocol User
0x42d0d4078ea32555e6d9ba328351f33feb5a2d3a,0.014626126568447500%,General Depositor/Borrower/Protocol User
0xc42af6185982b8b1507cf7e0d16b94facc738e89,0.010898184966277800%,General Depositor/Borrower/Protocol User
0x93d5afa90b8644f6f00addb08f4a394fadd19d1e,0.014582046098849400%,General Depositor/Borrower/Protocol User
0x8b86b588eb5c70d281a1ccfa46824b4388fbd4b9,0.018262599795878400%,General Depositor/Borrower/Protocol User
0x0f7b8327c220f32347b0a93818f347a9e55bb23d,0.025584586797704000%,General Depositor/Borrower/Protocol User
0xc73fd8a867c95e62dd75be1e9d68226fb6797a48,0.044023991294892200%,General Depositor/Borrower/Protocol User
0xd11713721353eda1df56433642ad7bb14a77cf60,0.014469295769617900%,General Depositor/Borrower/Protocol User
0x805b066bad79cebfd31461fe42ab016de6b2b610,0.077261222907967500%,General Depositor/Borrower/Protocol User
0xb79a6ca651675881b376b566856cd340d550eac2,0.010754915696583700%,General Depositor/Borrower/Protocol User
0x1f692434101f4e4a95e9a525177a7e7ec60dcba6,0.018141275380198900%,General Depositor/Borrower/Protocol User
0x4670261191f126eb788bd42461df64d29c22afc5,0.014426497956124100%,General Depositor/Borrower/Protocol User
0xc786525ba19fe1563edbf79d7935ce1dc6dc8b30,0.010726936387550900%,General Depositor/Borrower/Protocol User
0xeddce166a28706ec6c7edc756e421676a8a2adda,0.032888434473397800%,General Depositor/Borrower/Protocol User
0x5f20fb41d79d6dcb9397c6602d0323e13bd9ee43,0.018035053155509800%,General Depositor/Borrower/Protocol User
0x515755b2c5a209976cf0de869c30f45ac7495a60,0.017989377901268300%,General Depositor/Borrower/Protocol User
0x2ba9ed71b940d1e0a8e119249f7575d72de5ac85,0.014273296290291200%,General Depositor/Borrower/Protocol User
0x73c8d3a2482def477bdc97b00b44179d7e23190d,0.036432644468717300%,General Depositor/Borrower/Protocol User
0x004b639bbaa7ad8696e50017b6b45872c64cf7c8,0.014265561535225100%,General Depositor/Borrower/Protocol User
0xd81f6015a4bd86ed87dccb6d9737c13102f13554,0.014224674474311600%,General Depositor/Borrower/Protocol User
0x0d61174fdbb64adc6b38f62a149b010a7bb526f5,0.014170544906265700%,General Depositor/Borrower/Protocol User
0xb255d025a6a1da4e5a707f8501dac148a0be382c,0.036255719395212100%,General Depositor/Borrower/Protocol User
0x72195dda0361f43ce544b750f318d04b35836933,0.017771080591805000%,General Depositor/Borrower/Protocol User
0x74d761107aa1fea957696d65fbad75dbe4728ab9,0.014076021841050400%,General Depositor/Borrower/Protocol User
0x158deb9f418f6800c57808ebcb5506517361eefc,0.039927101100944400%,General Depositor/Borrower/Protocol User
0x3d33f5eb83c782af66c437a7585ed9d33f180172,0.028837726155233000%,General Depositor/Borrower/Protocol User
0x56ae5fe2c1f4c2c8581e38f324305845b7db87d2,0.017704061083075100%,General Depositor/Borrower/Protocol User
0xaabd24aeb217e872f8a58968b550e2dc945388f2,0.028767137596531000%,General Depositor/Borrower/Protocol User
0xc568f2892dec371b79f04a79779fe7010e4614c5,0.017656157880774000%,General Depositor/Borrower/Protocol User
0x1d67b326586a9b1bd46793921c785258eff48ac8,0.065669714689997100%,General Depositor/Borrower/Protocol User
0x06368cf84dc30969868593d11046f8a7c10b6a39,0.028645194555678500%,General Depositor/Borrower/Protocol User
0x04c3ce88bb03a6b3dda30deeff9cea3e83a56560,0.021245534197168500%,General Depositor/Borrower/Protocol User
0xcd2b55688c038b79d6f041c63017fb992fbdc3ba,0.021210596071499500%,General Depositor/Borrower/Protocol User
0x632a84dc35a1e43b8196b2d08630dc9e6a1f3692,0.013793358108784800%,General Depositor/Borrower/Protocol User
0x7fa7e485915c00259f08772d96701365d3e79f13,0.010079254856916400%,General Depositor/Borrower/Protocol User
0x4d2a353dcd9b25a241382241c9b9a27b7cd08f20,0.028530757843476400%,General Depositor/Borrower/Protocol User
0x708433fec305c3ed2ca89ab2f4c09d443aa6ae55,0.058061278463585900%,General Depositor/Borrower/Protocol User
0x9b3905ac60f0f9267af1931fbd42c5c35fcef57c,0.013727653388191000%,General Depositor/Borrower/Protocol User
0xf73c24f849bd9fa36502686bf9417fdc3d45bb8b,0.024809597120494400%,General Depositor/Borrower/Protocol User
0x12de137b1d9f84e5c63d094c8310fd975b1d2978,0.010021363176057000%,General Depositor/Borrower/Protocol User
0xe6be27be6b374925ce574d2a05950f98034b68ef,0.024763986344766600%,General Depositor/Borrower/Protocol User
0x50ad6357e307e4cc78579a7b4ccfd5876a968035,0.009981709316078360%,General Depositor/Borrower/Protocol User
0x35976f99ec647f863ef1795e5ee145439d796cb7,0.013641594130267500%,General Depositor/Borrower/Protocol User
0x924e36660060cad83cc438d0e91b0fb00c35edc6,0.009946008280197650%,General Depositor/Borrower/Protocol User
0xbbd31bb3ac5cf63a07c0f842145eb4a90b9dc615,0.021018150068625000%,General Depositor/Borrower/Protocol User
0x5eaf2a35f3bba9828eaaa8ea1d8e4b6efed42488,0.013485949319317000%,General Depositor/Borrower/Protocol User
0x28cdd7827a8fcebe137753b03790633aa39bdd2e,0.028222212096835400%,General Depositor/Borrower/Protocol User
0xda4accb83b82e04425be11a1e3a94ae4a255bf76,0.013426989951650400%,General Depositor/Borrower/Protocol User
0xefea29a5fd215bc68744802cc6a6c828aac39a25,0.028168147533815500%,General Depositor/Borrower/Protocol User
0x29119b90fbeec0a71609905a40df0e235943c6e6,0.017026133419228000%,General Depositor/Borrower/Protocol User
0xe1e6dd319fcdc03ceb08468ef248fdba46dc8a58,0.024368586528677400%,General Depositor/Borrower/Protocol User
0x2a2934d7824596ce1882e4811fd755b678b7c15c,0.016935830949478800%,General Depositor/Borrower/Protocol User
0xb18da1b7ae1a53676eab1213cbdac1eaf0e84654,0.020626929364463400%,General Depositor/Borrower/Protocol User
0xc48e307d6969ade25ea283abf64f83880667882a,0.039088581924556700%,General Depositor/Borrower/Protocol User
0xf263b9cee11cdd9ed37a6870a288ae2b5c2db947,0.035351674252068600%,General Depositor/Borrower/Protocol User
0xd3ab3bb0460203ad82ab4e65f0fde8e74d0aaca3,0.013178580568437300%,General Depositor/Borrower/Protocol User
0xd6a6ac532d68b4d3f4537f8b73f2dab201ea7cfa,0.013146919074391300%,General Depositor/Borrower/Protocol User
0x419683b8595308283f91264e386b2a0d9d74e0dd,0.031594794812158300%,General Depositor/Borrower/Protocol User
0xd7607424f4e04fdfee289117a515dd24628ab302,0.013119415727919100%,General Depositor/Borrower/Protocol User
0xb7a0cf71a375fe7a2152ea36a700499dbd993867,0.042655749126635600%,General Depositor/Borrower/Protocol User
0xbd5f0898854cb50874988304f198e44c945ce031,0.020469032637318000%,General Depositor/Borrower/Protocol User
0x0ae3ae9d571806c131e1a8eaaeb43e41d7ad2e2c,0.097979666632113000%,General Depositor/Borrower/Protocol User
0x1c38f5fd66c5c688460539e4790c703ca43652e9,0.027786797693380800%,General Depositor/Borrower/Protocol User
0x404bc8c36188cb2a0e20eb49e4f2c7f12dd15ce1,0.027748038050719500%,General Depositor/Borrower/Protocol User
0xabbb10d76378e1cc7db232afbffd4566c42758e9,0.020354627412318300%,General Depositor/Borrower/Protocol User
0xd511f7d8738e519820f4e4194bddb253c1ce517b,0.016643772046875000%,General Depositor/Borrower/Protocol User
0xd97d42c679e4b67e0caffcbc07183ccdd403216e,0.009249956282504880%,General Depositor/Borrower/Protocol User
0x8da0a5f9dd8ad28298041835259281ce05feaf3c,0.012931741101041600%,General Depositor/Borrower/Protocol User
0x0714e3963f288205b0a30dacd1c92cebf6dfff28,0.023977096454384500%,General Depositor/Borrower/Protocol User
0xdf94c885df942f6b639600c48e3af23b732872b0,0.012863002948639300%,General Depositor/Borrower/Protocol User
0x26e1f42fd4c48a5edb7fc67114b4d042f365fbc0,0.009167004832149080%,General Depositor/Borrower/Protocol User
0xeb1f6da61b245ba5453f1ce3d181d7c4f4872bd4,0.023937733607736600%,General Depositor/Borrower/Protocol User
0x24a30823bd87e785b0c4b3803a2bffd91eb6876f,0.020225194426809000%,General Depositor/Borrower/Protocol User
0xd07e20a52b71ce9c911385d04c79a2418bf04502,0.016484944747930400%,General Depositor/Borrower/Protocol User
0xedef349a881015d50409db04027ef6462eacf2b8,0.012783540073237500%,General Depositor/Borrower/Protocol User
0x6128c9b046c1faf7e2f75e42691bf81c5e694143,0.009060756905975720%,General Depositor/Borrower/Protocol User
0x2cd3c49cc835ee33e472fff4406a9927ccceb503,0.042305134661616600%,General Depositor/Borrower/Protocol User
0x70a944416657495097cd2ba868a72c43d17fbc5b,0.027474883313031800%,General Depositor/Borrower/Protocol User
0x0479760ed93a78f29a57d23b0c3bfff987a15332,0.020084864491142500%,General Depositor/Borrower/Protocol User
0x6ffc40e41897421f381abf343301fdd01cccec34,0.012694914983988100%,General Depositor/Borrower/Protocol User
0x0f8975b5a1b107f58e5f4988fa80fa8c9e8d09c5,0.016383411917153200%,General Depositor/Borrower/Protocol User
0x7be3b5893a3cfddacb13e6b63c1c9f123b61ed34,0.008992806633180940%,General Depositor/Borrower/Protocol User
0x0f740cf9cdd7ef88caa4a69796c9713b992ecc8a,0.045925343449073400%,General Depositor/Borrower/Protocol User
0xbc58a860f71ad988f482c9f1d5156b3578d71783,0.056990846775416900%,General Depositor/Borrower/Protocol User
0x5039c76c55d659a3aa50846709a9913ecf711860,0.012644453257935900%,General Depositor/Borrower/Protocol User
0x231de7df0d3f47e76d3340ce1b6571eb595c0930,0.016336891357982800%,General Depositor/Borrower/Protocol User
0x89b8288c921c5b5b2b7b724465673c56e1cb1e16,0.012615136535533600%,General Depositor/Borrower/Protocol User
0xac82362174a32fbbad61efcb0f02b9016b20c768,0.023690115601887400%,General Depositor/Borrower/Protocol User
0xf96123874222a955d3cd2dd594577201a79d3368,0.008904075064240980%,General Depositor/Borrower/Protocol User
0xe47e0236880533e4ec34ee31ba2cb9c8cb10c314,0.012592486711309000%,General Depositor/Borrower/Protocol User
0x04951322d576126b6befae150c4bb506c7b1dac6,0.023670749966805900%,General Depositor/Borrower/Protocol User
0x7b455cfe0a447b7409c9df847a3c636463c68d62,0.064279161725502400%,General Depositor/Borrower/Protocol User
0xdc5189f2414158c600a3f932d12e32a70d6437cb,0.008855638936974590%,General Depositor/Borrower/Protocol User
0xbe026ae67432efa9ad85b897a70e0bab0dcb1cea,0.008854006126616870%,General Depositor/Borrower/Protocol User
0xf73ce2c04c783c1a41b9ec91417a9970e80bd68c,0.031006948218216000%,General Depositor/Borrower/Protocol User
0x723241d16f3d2ac9d3b2a807c849561df7f6cae2,0.056820049331835700%,General Depositor/Borrower/Protocol User
0xa92464c138f82512346c8346d1530a97a8b00044,0.019871667111620200%,General Depositor/Borrower/Protocol User
0xc8dc97571f86b4cdd4ac22e942e5d742b7f38bd0,0.060494979615682300%,General Depositor/Borrower/Protocol User
0x04b0f18b9b1ff987c5d5e134516f449aa9a2e004,0.012471132404232300%,General Depositor/Borrower/Protocol User
0xebd2ad9c50192bc7641a402fc201fce86569f5c0,0.023550789495680400%,General Depositor/Borrower/Protocol User
0x56d79fe635196e734ce29d7a8ccd8014865e790c,0.008749583184783660%,General Depositor/Borrower/Protocol User
0xc17ba57020d6bf9392b7f4c531492ebc34026866,0.016102141541653600%,General Depositor/Borrower/Protocol User
0x72db890e5fa6290c4c50b11e9611ebba93495f53,0.012403364696573000%,General Depositor/Borrower/Protocol User
0x428ee055faf126c4472db95b2e27687544288ed3,0.023435772598130500%,General Depositor/Borrower/Protocol User
0xac75cee7ff90aca384f50b748753bf8a515cab94,0.023427115609679800%,General Depositor/Borrower/Protocol User
0xbf0b63e287d10b25cccfbc46654647ad10bf47e5,0.126849672453431000%,General Depositor/Borrower/Protocol User
0xabb95c2a491e0de1af8a2499862905ad0976416d,0.008628677078582590%,General Depositor/Borrower/Protocol User
0x13177cdd079c7fd04b54124dc9372543e3ad094e,0.027078834998120200%,General Depositor/Borrower/Protocol User
0xed01eec66dbbbd05fd43f2b340614dc7b62786ce,0.008597254737898080%,General Depositor/Borrower/Protocol User
0x502184ec6a3f804c3a329f0666530a14e63d366b,0.052903576105148500%,General Depositor/Borrower/Protocol User
0x7992a9275a4c13eeafdfbb5a1f2b9feed38de433,0.019610056778761700%,General Depositor/Borrower/Protocol User
0xc8f7f36a9ee24f359ebf9816fff319b239e947cb,0.015896003221655300%,General Depositor/Borrower/Protocol User
0x29e83a72648fda0413c02f08563e5a2c87e4376a,0.023273953000401000%,General Depositor/Borrower/Protocol User
0x12ba58af1eafb7cdcf008fb65d9621f5550fa00e,0.008495567148039360%,General Depositor/Borrower/Protocol User
0x4ef9c6f53226f291882fcf2bc6bf0ba8b64987bf,0.019571764288456100%,General Depositor/Borrower/Protocol User
0x6d1afe57141eaf3e99d0a49e6563409baff240d0,0.038009707488103400%,General Depositor/Borrower/Protocol User
0x7fee41cf3b5da34e7538097b11303830a5e2d818,0.008442598651719690%,General Depositor/Borrower/Protocol User
0x5f4cea6bbaf0650455b0fea471ca2a6952306108,0.008438711771791520%,General Depositor/Borrower/Protocol User
0x2cd84c5a739c12202fe92b7ce488abf643578a3d,0.052766397912715100%,General Depositor/Borrower/Protocol User
0xceec5b68c0c241b4e97780f1c0a301f04a14f48f,0.008436499341051140%,General Depositor/Borrower/Protocol User
0xf3a050e0acadee4c984136772331a1427bb9228f,0.008395684007067380%,General Depositor/Borrower/Protocol User
0xab436564db15c535e47b6b0dbd91118eab6cc015,0.012065154114250400%,General Depositor/Borrower/Protocol User
0x622e1f575223ec80d2ae909b1c8a6d99aac78074,0.026840014652644700%,General Depositor/Borrower/Protocol User
0x0c6ec9b8ac3d72e6e2b7532c5e4ae0d9a5b6aba2,0.030527174698952400%,General Depositor/Borrower/Protocol User
