Address,Allocation,Type,Sum
0xeb085b5372da9fc9b4f13672fb7fc246d6903c3c,0.0033875339%,User,
0x4a395b0efc9907a195c81564c10a985c7e9f6a15,0.0033875339%,User,
0x9976894d1c6b5404b010b7e8153a8721bbea6f15,0.0033875339%,User,
0xc3ea1a85ba2e7670cb7fbe5f7df207daa78103bf,0.0033875339%,User,
0x759d3cc141805be81c34b8f28252cab90842c2a9,0.0033875339%,User,
0xd785bc64d5b3ee229a588fba753b5d9a9104a79d,0.0033875339%,User,
0xee34ced4608c238be371d8c519d56f8d7190a445,0.0033875339%,User,
0xddb7f523eba06447c3be9a9725a4d308f06ea6e4,0.0033875339%,User,
0x8a9630aa4f6063b7180440be2a3e48ef9cc10945,0.0033875339%,User,
0xdfe3ed609f8a238e5edc52313c0e0d790a2f3943,0.0033875339%,User,
0x277556850aa6ff97425931a2bbade8ce9710d523,0.0033875339%,User,
0x8bb4be8eca4d092ffb5cc5e7a2fc283fbfe0a2e4,0.0033875339%,User,
0x7e976ba9673c7c6fa01ca6d7c67a739125653727,0.0033875339%,User,
0xec092c15e8d5a48a77cde36827f8e228ce39471a,0.0033875339%,User,
0x851ef0a28922435675c77d505601e625f65ff088,0.0033875339%,User,
0x76e0266c3c4d2766722a13db031714cb208c922d,0.0033875339%,User,
0xa2d25ade4917e2d8b7aa7d344afcb6c33316122e,0.0033875339%,User,
0x6989d59734fc2e3ed65b684131fc08f76a215bfb,0.0033875339%,User,
0xcd016c4f1086e02f8e45c3388338404497b5d7e1,0.0033875339%,User,
0x4d30452650c05d4a6e3e1f852ce1dbdc1eeffa4c,0.0033875339%,User,
0xeabbaf249c7e9508eb144b27585c8c0602015ddb,0.0033875339%,User,
0x6688c911c65a78fabf71beeeaad04e89c6fcc602,0.0033875339%,User,
0x283954702febf0d6e6e870f3e04df21596230786,0.0033875339%,User,
0x03cafb61ae325e2c3bc01f413b6028bbd1af615c,0.0033875339%,User,
0x4b288ce4717c8a3666cba1f6469e709925cd403d,0.0033875339%,User,
0x88dafd252a47b91cbbf1a43f7aae449076c06328,0.0033875339%,User,
0x389d728fd2f5cbe158865bb7f6dcbe22c6636fc1,0.0033875339%,User,
0xf7c2f6dffccfb2b047f982317c0552bbac9f5471,0.0033875339%,User,
0x24615efd8af1a67d9b31b2894803855b14e7aa13,0.0033875339%,User,
0x24990fa1ac0b2f625eb75880587c4ed70f5390da,0.0033875339%,User,
0xda035641151d42aa4a25ce51de8f6e53eae0ded7,0.0033875339%,User,
0xa56aed951389ffce2d76dbefe059c42798ea3b48,0.0033875339%,User,
0x3cd403f10a3f52e4e4b2df1ce11f8837a3abc30f,0.0033875339%,User,
0xdc3012c54f26c23fa71196a33415f25ce3417bc7,0.0033875339%,User,
0xdeab1a91c993b6b37616d05c538ca8eff601eb3b,0.0033875339%,User,
0xb6c188920f99fb37bb7ed992957a1f549b0ff0d4,0.0033875339%,User,
0xc0c683f5bdea50e5c8c47329d032c057b73c1c86,0.0033875339%,User,
0xb00db9c0992024d1fc41f152bc5e4d5ffb8bfb25,0.0033875339%,User,
0x69746b02db2bf64b59f239851cf4293bd2d359f8,0.0033875339%,User,
0x0cc5bff280a5791bdb7ff30a911ee32eea747fdd,0.0033875339%,User,
0xe5d8ba25318e4ba5fa72fa7eebebd0e84cf5477b,0.0033875339%,User,
0x3d54f5eff88dc82dfff4425e042022ec4ab16ea3,0.0033875339%,User,
0xd90f0dacbf0a444ea7c7e7d0765b5e6a490f0f80,0.0033875339%,User,
0xb29dcb07b268149b863ddf2109c35d8335822a4d,0.0033875339%,User,
0x70162d6833aa6bd74a3f93f90a27537958a8afa6,0.0033875339%,User,
0xed5d38db6918791ad7fb44af06cc809dfae5db89,0.0033875339%,User,
0xc5ad6fabed351257c7113e0123f4469986d79a0f,0.0033875339%,User,
0x0ec335e64a58623e911ed1d26bf92d83d237d08a,0.0033875339%,User,
0x4883f8c8e2a4e878cde415362b85b33d884c55e2,0.0033875339%,User,
0x2f34ee226e149a1fe2d03e883df9544d84c1c47c,0.0033875339%,User,
0x1d5661cef25b8ac5349ed74cce7353ab12b187a9,0.0033875339%,User,
0xc4f4ae57b716ee2a7fff62a9598d4a4b869360ca,0.0033875339%,User,
0xdb6de5e61657a9f14123073168e1d9a4904e847e,0.0033875339%,User,
0xbf218daa3b0d4da2a70552d1ff476f024801c2b2,0.0033875339%,User,
0x7b859796f9d03e873ec88175abd6354cfb8837c1,0.0033875339%,User,
0x1b5d61d0de937cb28a5c7b5058bb43623e23940a,0.0033875339%,User,
0x3963af3fd3c8977e9a754cd1821c37f5d74e2800,0.0033875339%,User,
0xd64e1e8fdea02e8a3db9f5a2535ecc74f7a4f78a,0.0033875339%,User,
0xcd57f9ad0024c302fa1f85530cc82ebe6ddecf58,0.0033875339%,User,
0x1428bd476719aecd9db6a21396a9e1c3865a9382,0.0033875339%,User,
0xcb19a3a8206c6bb6500a0d2a2ddc47ced92e5ffd,0.0033875339%,User,
0xc48973f9e6c4c4532ac76d3ce4c6d94b571f7efe,0.0033875339%,User,
0x5301fa9d846fe4dda2e48ac82ceda58bc96d7ae9,0.0033875339%,User,
0x05dd7ede3f51bafbe10255ced85a85242deae209,0.0033875339%,User,
0x6268ca99dedc1156ee59b2251a5361487a1d0d4a,0.0033875339%,User,
0x21c074a6c33f4049cf47bf876447aa3a5c2d49ef,0.0033875339%,User,
0xd742ca131a1e6c4f55b7e64fdaeafdb61d3316ae,0.0033875339%,User,
0xdeb6b638e1da79b5eca2f26cac33886c34564322,0.0033875339%,User,
0x81221c0bb0febb14377fd5d9c2a45050e564adca,0.0033875339%,User,
0x7346586882c0e5038d4ab90691ac5549d2987fcb,0.0033875339%,User,
0x5e5b7a7292c58df1b76774cb65ecd52de536f3bb,0.0033875339%,User,
0xdfb0a07d9d6e37e7326afd97ccc22aaa83930fc0,0.0033875339%,User,
0xefa23e90cf6de4b55265f494fba01bb8d69b34ac,0.0033875339%,User,
0x8e3f5eb5391928d1301076dd86643a62777eafe9,0.0033875339%,User,
0x5b480da3134140751acbc7c462b01450f02a575d,0.0033875339%,User,
0x75e7a9d4f6c6fdb2b7f637f46f00d0208133dcf6,0.0033875339%,User,
0xe7d6850dd91e8aad1f93027b0dc39f3619643edc,0.0033875339%,User,
0xeee3943f8afe1b9a88e2a52eae22ad16f556808b,0.0033875339%,User,
0x63031e7b1727fb5e4a8f05f44fe057abb6233440,0.0033875339%,User,
0xadaa62882e58a5c20dfb585e2bb5044f997a041d,0.0033875339%,User,
0xeed81afe2d152d926a7424c01b1ef946270d85d1,0.0033875339%,User,
0x11d2e6393a38d528349c1a509c7795bc2a360c15,0.0033875339%,User,
0x53ad13397105abfe7adc90124fbd9468753ee10d,0.0033875339%,User,
0x551d3851ec8afa2bbc6ffae4b14a7b64f1c0b96f,0.0033875339%,User,
0xce9676a73d91c5a30c84b141cc2d81a2821ed20b,0.0033875339%,User,
0xcac2edcd082628ba3ba31b3b74537792550319e6,0.0033875339%,User,
0xee355179eb31ef49af28ac0609fef02dc56c8d0c,0.0033875339%,User,
0x00396f9b20388ee51473c5045abc24924ece3b06,0.0033875339%,User,
0x7e0d5b8f89f28c71979b6bb72af16e4fcab92528,0.0033875339%,User,
0x80493f66ae877d488bb5357ea4f642f9c02ffe4c,0.0033875339%,User,
0x54965b7ee6ab09c3820a1e795cd0fdeb2d5159c4,0.0033875339%,User,
0x4c5b43e87f35f20c5b9065e40852e61b4fe557ff,0.0033875339%,User,
0x4e686ee323fa0bf22517a2819b429519432b461d,0.0033875339%,User,
0x74ac745a0a7e4d01f426c77bf7c489e8439d7cd9,0.0033875339%,User,
0x14dc5543838a3e17008116dd45ab554a86af83e0,0.0033875339%,User,
0xbc0b4983f6375b25ae7d0f8f56d029cc24f78d05,0.0033875339%,User,
0x0d62227a49fef13a14438102154641478e0aa0d5,0.0033875339%,User,
0x0efa39d226e970a8269f3f5133a114a3a84b13bc,0.0033875339%,User,
0x332ec972ae4d3b02dd1c0c45f720212cef94fc7a,0.0033875339%,User,
0xfaaa1130eacdcf556dcb754d05f8d555ee9a67db,0.0033875339%,User,
0x267be1364ea6229e8438d43d5084feca48be1f66,0.0033875339%,User,
0x9ac828748075009dd25fa04039a2b73dd633e3a7,0.0033875339%,User,
0x724f00ececf4a0b6cac958c76abb607dbf80ed19,0.0033875339%,User,
0x4fc97bb2f465a033723f6fc5053c157c337b7a07,0.0033875339%,User,
0xa2462ec8ee4aa2abd6da60907b80f6be578cd723,0.0033875339%,User,
0xd93cc35318bcda1ef6bedb1141c678c92a8c2bae,0.0033875339%,User,
0x183c12e79edc91d6080b1027eb767ac0751c8258,0.0033875339%,User,
0xab1a73efb121009d9f92ed7c7b529f138c78e0bf,0.0033875339%,User,
0xb2769e6a0c1737353e86d65a953151f181f5713d,0.0033875339%,User,
0x18d25419c76896edd3737d8c556acb383bd4baa4,0.0033875339%,User,
0xf93a5f0a4925eec32cd585641c88a498523f383c,0.0033875339%,User,
0x9aba17c328e8f388159de34ab7816666e9cbc666,0.0033875339%,User,
0xc90bdaffa6bd488da7649744b6343e38b1f8a446,0.0033875339%,User,
0x5a5b5e8c7cd8f06b1f34191ff0ee74508510bd79,0.0033875339%,User,
0x91a0d9980e7d476d4e1774b6e200effe43cb3089,0.0033875339%,User,
0x58c0ffe2246bbdae6e0a31c126352eaafb11182f,0.0033875339%,User,
0x083d2207d49d68fdda6211882703ed7a36fe4639,0.0033875339%,User,
0x49a0008ded58fbd1754087ae99b61a82eef88dc7,0.0033875339%,User,
0xda8012cbdf820027995c4dec8edca722ae36011a,0.0033875339%,User,
0xaa03d7cba54377610c3b34eee6bf6e7b92f724c2,0.0033875339%,User,
0x371842b3b83197fce0157b5c1d8fa5ae3847357c,0.0033875339%,User,
0x11e3d43b01fd8820e3f3ed5af6556b02b0768534,0.0033875339%,User,
0x4731315fa9701e84252be33e774d00bae9134beb,0.0033875339%,User,
0x98acc311429422a7cbc82b4b1f7f27c422262547,0.0033875339%,User,
0x30a8e63f52af99edadd469e1dee3bf94297afdd2,0.0033875339%,User,
0x1098f6a3dbbae165aad5132344fda0b226f6e2c1,0.0033875339%,User,
0x48a97d5857c042493da90166b1089809bc6278c0,0.0033875339%,User,
0xdad8db82a18d3ba26e9f0183dfabdf8039d28bbc,0.0033875339%,User,
0x84efdb4781676d8380de5d90c1049c222ff70c69,0.0033875339%,User,
0x56fb2f53af4bf32e53372d0d9b6a2bf4d0306f02,0.0033875339%,User,
0x7a018829a8bb0a3151854958d1360ccbe98e6f32,0.0033875339%,User,
0xd3516666d1184e988b034068a4f2090a68e36b10,0.0033875339%,User,
0x0a33fa7482ede9839560a9f0afbb69a5d6745bf4,0.0033875339%,User,
0xbe085c573afdb8ab9904e80a1cd9bb9964a68abd,0.0033875339%,User,
0xd10a28262021a18f423207296b51e6394a859089,0.0033875339%,User,
0x67230d5d44430031a834090acb16130dfd8bf2c3,0.0033875339%,User,
0xcd97eca8fca043c2a3db45b1f1ce3c0b1737340f,0.0033875339%,User,
0x0036b1a1ba61e80c1b8046573b521be38c73e008,0.0033875339%,User,
0x21282dc50092f832db4053060036810c77b4a61b,0.0033875339%,User,
0xbc70bc022ebc5e4cc99e7ecc3b69f6ab47f43c3c,0.0033875339%,User,
0x118de97277d6db92f64d3b985b08ff6b2a114076,0.0033875339%,User,
0x4f0fd0f35db4e76f910325e19cff958913ff3a85,0.0033875339%,User,
0x337ede9f048e977e97cdeed1b7174ed3f79e82ff,0.0033875339%,User,
0xaeebdb7b60113c0eb0302c05ac812758b081ba35,0.0033875339%,User,
0x7a3ca35b27625dc17dabb6bc80bc0b0d0dda434a,0.0033875339%,User,
0x3533227e59cabc42a5f765e9d7f6eebbd982ca6f,0.0033875339%,User,
0xae863bbd8be863312319ae016c3f854ceaeb40a5,0.0033875339%,User,
0x7f9ca66df4ea300f73debc6f18a3d00b4d7dc87a,0.0033875339%,User,
0xd02364b9ee5f21c5cf4e346c093e8ccde32f57c0,0.0033875339%,User,
0x817652818322cef9113598bd3f64cec0f92edbdb,0.0033875339%,User,
0xe87ac6706da2dfc88bfe7bc245b42d5a39ecb4d0,0.0033875339%,User,
0xd16ef43f8d7f3b21e8cf766a4025f406ac7a3402,0.0033875339%,User,
0x824e53b27a26f8397d8bd02e94eae576b5235199,0.0033875339%,User,
0xb05808b3cc2b32f435f5d6dec918fff58279f10b,0.0033875339%,User,
0x4b9edc922bfd2f9c282eb4c2f7f133749b12145b,0.0033875339%,User,
0xf0636546f9cc6c3897623ef82b4d39d47363de31,0.0033875339%,User,
0x502d6a335a7fc32c01112a18a68cd2514dd4590a,0.0033875339%,User,
0x20d25f5e9bec9bff3f521ceea5a7d1cdeda9ce2c,0.0033875339%,User,
0x8dd84a4964e5f86616f3076cf491a705d83dc73e,0.0033875339%,User,
0xe8a0c3c138384735935f9a2c39be53c3a65d9fb6,0.0033875339%,User,
0x89d1537f588be2c16c81c80fdba804ebe5dcf110,0.0033875339%,User,
0xd3d5f922774da3648d2b4265986cbe9b8f30dc6f,0.0033875339%,User,
0x7e0da005ee584460651f62732c6de9d6ee4331d9,0.0033875339%,User,
0x472fb432d92fff870d6700d17deaf3b796fa5563,0.0033875339%,User,
0x4335d9488333c25418f9a5d59342e353a0e2d4e0,0.0033875339%,User,
0x499ccdb05a7bad899a60dd753599ebd641118d41,0.0033875339%,User,
0x9ae5d9568e7a4b3fedec24b647082976324504cf,0.0033875339%,User,
0xdf98c22474436753c4094afc5fce79c8bd776d8a,0.0033875339%,User,
0x5f875bd5fb2588c4f305b3c1c6deaf199a05276e,0.0033875339%,User,
0x410ae836a7ad0eaccf1a3274e42f662a963df392,0.0033875339%,User,
0xe737ee97b7fa502d0b4a009ad9dfedb59d2eb8a8,0.0033875339%,User,
0x706bf575fe025bb7c40a97c852a57d428935abdd,0.0033875339%,User,
0xc18d34a33c4d2cc9e280dfdb369dedf47ace60fe,0.0033875339%,User,
0x5146a3acb69946d204d0b801f161c4171baab946,0.0033875339%,User,
0xc50adec3131eb9345f76ca6ca214d71d2daf7c40,0.0033875339%,User,
0x362262fce5635336e4c0c8599c463950849b2d7c,0.0033875339%,User,
0x660b0c34d3298fe823afcedf77938a6395c28385,0.0033875339%,User,
0x13e6e2e382a0c5dc822a5f73d77f67d2b4150760,0.0033875339%,User,
0x1e115ad201602362d8aecd52c7ad6902b1a4cb5f,0.0033875339%,User,
0x823cab6660bafd127f75f2824bfe287362ddd69c,0.0033875339%,User,
0xcd0b6321a3af9aaec39a05872d585f399aa77bc4,0.0033875339%,User,
0xcf8d7594ce9b14225c2d660364f3b9d0908a18f4,0.0033875339%,User,
0xdcdd1bd24d1d554b37580019e3c00a255120ba86,0.0033875339%,User,
0x23727b54163f63cffdd8b7769e0ecb13df253b4e,0.0033875339%,User,
0x3eabdd3e16a402ba5ec49091beb50319a5f48a68,0.0033875339%,User,
0x0fc59c9c998537c940a9dfc7dacde533a9c496fe,0.0033875339%,User,
0xab5a255fddde706818c483f82555423c94b632c0,0.0033875339%,User,
0x620cd009e7d5dc1e09b12398c7c7a96a9acf6b75,0.0033875339%,User,
0x137b1e43816d6a98e1db439950b5565df5fe30e6,0.0033875339%,User,
0xb222937adca0f150ed866fabc680bac662805452,0.0033875339%,User,
0xa40f2c85f814827d9bc01d6e2e6328832991076e,0.0033875339%,User,
0x331f7ff3eec080b518567c7752fc20b780abea7e,0.0033875339%,User,
0xf277fc75bac20a237adf0d9530bfc268b8af858d,0.0033875339%,User,
0x16b63650b7184afe8d5d24ff525f84e72ea3abc4,0.0033875339%,User,
0x8d2ce5d48dd77e2a117cb973d0ff8768d123ea4d,0.0033875339%,User,
0x28e98e7e21638d78d34de2d29ebed3c1e003d0b3,0.0033875339%,User,
0x1ca9ab6afcbd9b1bc3c8246ebeed783ce80b4809,0.0033875339%,User,
0xc2bd3ebff1bae6a254fdfd37bd701347c8f257fe,0.0033875339%,User,
0x20b0b63ff0e04eb1109d5059f7b8ebdd1d7e37eb,0.0033875339%,User,
0x24caba3d1617254812cbcd955c96bf8994c9ed5a,0.0033875339%,User,
0x3477fc20d4a5a355e949154802088f63d581d295,0.0033875339%,User,
0xb5cce9acd49ee0b2bac55b299301526950a8e668,0.0033875339%,User,
0x4b2c9d947b1f0395bd17a653c10975028e5249cd,0.0033875339%,User,
0x2fd094314e89bfa46246542ae25623f4f28ef55a,0.0033875339%,User,
0x0e6c677d8a38bf7133fa79d961d800171c26bb45,0.0033875339%,User,
0xa7d84057f829248062582a33b69acdb6e01c9a52,0.0033875339%,User,
0xda4ecf93f4ff9aa1f868a39c5520d29e1a9f07de,0.0033875339%,User,
0x5cc78c30eb583899a59bca9adaea57a34e0e8871,0.0033875339%,User,
0x3ba93886a3b35d53560f040222d231e5bcebf43a,0.0033875339%,User,
0xa76240b582447ba5e98d75bc71accdb395040617,0.0033875339%,User,
0xe4a720f087720e636e8ee68737681cac3bcd4320,0.0033875339%,User,
0xd2ce53ea9caabf688500cc72ebd068cb51325621,0.0033875339%,User,
0x42bc391d2b726148322b8ac504e7a4e75ee604b3,0.0033875339%,User,
0xe2b4fd6899e27142edf5298e150205f97be4dd78,0.0033875339%,User,
0x493a7e77a0dab657d40e3441e2b8b3de40f09b3a,0.0033875339%,User,
0xa1caf2b595f2a044f655119c03928f6fcad48900,0.0033875339%,User,
0x04e73e0ff4c4f701bed3208934c7c0968544c0c4,0.0033875339%,User,
0xdfe66b7dd823531f32e002209d6ccd5552c6c356,0.0033875339%,User,
0xb981cfa8092b8072ce0a6d492fc8c09e113914bd,0.0033875339%,User,
0x067768176a0577c94df8fd85fd6d5b76d216158a,0.0033875339%,User,
0x01fb356141711a503b520df3b04d048e2eb8f67d,0.0033875339%,User,
0x6814a814e5675cede4ac74fac2810131898cc573,0.0033875339%,User,
0x005c3bc0dce03b2b7ea926eee3c869ed471b23f2,0.0033875339%,User,
0x330679fbe4b5bd132c181c0a514d85b8ab054a87,0.0033875339%,User,
0xe945bfde6344f64062b43b1c2856c5fa5d58600e,0.0033875339%,User,
0x7dff20281b951f62fb9e05798eb26213d20151c1,0.0033875339%,User,
0x5435b85d0b33bdb65aa50e5eee9bc22ee51ffb63,0.0033875339%,User,
0x3b6fc554c5b507f2b8421f861e0c5ba33c7648f5,0.0033875339%,User,
0x4bf43dec573db85935b6c045ecdf66c558b85d6f,0.0033875339%,User,
0xddb7fb043bf3c42222c65b59b50e0770f5627d0b,0.0033875339%,User,
0x8192626d9ff23dd7e489e09332d1049fc45bd2ae,0.0033875339%,User,
0x8a3426071ab6e5111518ea615c6ddb27269f5473,0.0033875339%,User,
0x77e7ca39f8e9ced86eaf1bb01c114bafc6d1f015,0.0033875339%,User,
0x9f94ee79c908699938db13ed62624fbb864ceead,0.0033875339%,User,
0x54397796ebca0a0eb999b0f263f081dd7448c877,0.0033875339%,User,
0x843f3857d7df53a5e4b7c6f47a3700998c65749d,0.0033875339%,User,
0x48d7e9b143a3cee16416f6665c5a635fa052a25e,0.0033875339%,User,
0x1b59732b49c74e7a026982c69148f7fe9a0d3424,0.0033875339%,User,
0x79ce56868359890044a239410c70ec3245a2ec09,0.0033875339%,User,
0xa49c738162a6faac74220993ad014814955a535c,0.0033875339%,User,
0xbd5243f390dc68fbbd7b4b488be16cc03b36c92c,0.0033875339%,User,
0x120ef79c57e1d12d06060f82f486b1e5cbd12d65,0.0033875339%,User,
0xbec698e7bec480e1bd384e1b271be5babaf9042a,0.0033875339%,User,
0xe61cd11aa389c0ff84f64063e77f7106b1c11f26,0.0033875339%,User,
0x64680e67fe9d93112df1eeec337df9c85b00527f,0.0033875339%,User,
0x438afcf6d0a678dcb7b4a8be4b4e0ac71aecad9b,0.0033875339%,User,
0xf1827f7f00a5b604abc68d460dde03e141c997f8,0.0033875339%,User,
0xc57060771427986f0c0f1519b26fccdacf15e06d,0.0033875339%,User,
0xde3530a8cb8bb99c1d37b3907fe166fed9e976c8,0.0033875339%,User,
0x8153dded34d00adbb72a052c15f7815e4fe44bbe,0.0033875339%,User,
0x1b29ae15458215c2066455cedbe98fc370498eba,0.0033875339%,User,
0xb91bcdbb0d944bb0b401fe6ff5efe411e88f75d4,0.0033875339%,User,
0x67f9e3591251f6e490be94932fc52900e6d99daf,0.0033875339%,User,
0xf2fae274c73caca7e835e552ad65dca680338974,0.0033875339%,User,
0xc40d2ebffb820d6e4c6de0b80681504a68695781,0.0033875339%,User,
0xe29ce06a2811c4a8e962562817244b1f9cb5327c,0.0033875339%,User,
0x291f77cc4d41ac3dcfa1d9438c4b63c6342946e5,0.0033875339%,User,
0x0232fd80455161babb6743f9ecdfafbf8f0d5eda,0.0033875339%,User,
0xd20460a2f56ce09315eb8846f283c9a3f7c18e75,0.0033875339%,User,
0xe0b7e161eecd677e4608fb178e7adf614320c9ea,0.0033875339%,User,
0x7eb493137b6dcfacc7be5cad2c9268564573148d,0.0033875339%,User,
0xaf1ff4be1803b4bdb87c2f53d9cb770dc474e258,0.0033875339%,User,
0xb034545da5068c4bdb90ee34b4c7fb04270c3745,0.0033875339%,User,
0x203cb60813c25fd26f064e676eed43aed4448c3c,0.0033875339%,User,
0x8ccaf951c46899aa11e96435261c271c3e5ba963,0.0033875339%,User,
0xca6393592a022171604a5eb81a736fd2bbff43af,0.0033875339%,User,
0xd0b7f5e8aff917580a51f7587d72dea237206576,0.0033875339%,User,
0xe6e9ddbc6aff8b5d76f8af03fd16fa9291a523eb,0.0033875339%,User,
0x2f980d8e89a65f828a2342402830f117e1cf660d,0.0033875339%,User,
0xd7bcf228eb77f5fcaf1cc1b43c2b90d8fb3d31a6,0.0033875339%,User,
0xb95ad91c1d8523b221aed3df7306b7b66fc960f1,0.0033875339%,User,
0xca86d7725aa6622a94bf6c086877e1910d0d73d1,0.0033875339%,User,
0x5043a987460b42a00c07cb2b42d95ff948d3e3c7,0.0033875339%,User,
0x3d0248729fe6c65b7b9771431688413966935972,0.0033875339%,User,
0x08626f929f4a6bd7098ca0767819f234c436df5a,0.0033875339%,User,
0x876441f231154318b710e66ab031926e9c5f493c,0.0033875339%,User,
0xa8ce2ca4dd9381ce5d86f13e9537c41337e4617f,0.0033875339%,User,
0x9fb76d2905d61429efad9a79a8265f0bb60d9434,0.0033875339%,User,
0xe5f392062aa17539b946d96694422c4dae77cf07,0.0033875339%,User,
0x691ed006dfa0e2f9923cd33aaed86464f4de1580,0.0033875339%,User,
0x104f45872f6c16865758b63965115a7aa53c9914,0.0033875339%,User,
0xeffe69279a0c5e617e4cc74466b7ba1a43609052,0.0033875339%,User,
0x220d099a58f4d9ca88c941b8de6a0afdd16ad366,0.0033875339%,User,
0x7cca2648bda7aa0ff89439ccd22abbf6f366c618,0.0033875339%,User,
0x48eb3bbbeb53c0c36017715777ade1d6f6ca9ad1,0.0033875339%,User,
0xcf68b385a7114b895c41b209b7d9e7fcbab1ca95,0.0033875339%,User,
0xabe9afe4d09c1b236149e703957554c221e7532b,0.0033875339%,User,
0xf1c51dad4ba162a77c05be109e1bde26fc545675,0.0033875339%,User,
0x3177a849e797cc2e81d0cdffa1146b35afa79fb9,0.0033875339%,User,
0x3200b11857c457609e2acf48c06606b1ddfe838b,0.0033875339%,User,
0x1e8fb4e05528063b4c103370be8b20e576b7e657,0.0033875339%,User,
0x61db60f9764e02d017004d0140469e9e0a0a3588,0.0033875339%,User,
0xa1d3576bef75d9a94fb244b45a8ad1da793d70e5,0.0033875339%,User,
0x831fcebd24a0dd1d0c030b5919d60f24a98e2376,0.0033875339%,User,
0xc2d66f09cee09b15ddaa22c3d245d74d6bbf2a1f,0.0033875339%,User,
0xfcbe4562f258b38364d9be603ed62641b30f638b,0.0033875339%,User,
0x0b36c350768277dd6828cad223de2ce8b213249d,0.0033875339%,User,
0xe4654670db31dde421b0bba7ad74f908161e77cc,0.0033875339%,User,
0x7da2323ed062b7f0ed7bd387d11ab8adeaa0ca30,0.0033875339%,User,
0x0d525fc85fe70eb76aa92a1698578dc88f2d0b0b,0.0033875339%,User,
0x3d0b9fae9dd56f95f36359baa41af4111f89006c,0.0033875339%,User,
0xbd5bbd91a1773b98077d65fb252d07afa9c14746,0.0033875339%,User,
0xb064ff89095d6023fc3286ea572db864b62f62c1,0.0033875339%,User,
0xd223e08719d7a5c4f85e7c316b8f428c8d023446,0.0033875339%,User,
0x2b17e68a90987859fc1bd112f1bcd7c23dfb511a,0.0033875339%,User,
0x117dcff38ec6cb415b03fb0c7b36dea66d260d91,0.0033875339%,User,
0xb6c7e03ede87692deb1de7e40723b952e0fd3773,0.0033875339%,User,
0xd830f2cf51fc7303fab9e102220b9665d6342948,0.0033875339%,User,
0x7d581d33e65da0b8800a76a85091f9ce62a87eae,0.0033875339%,User,
0xe9ded4428944fb0ba5f53035301cd6c766be5505,0.0033875339%,User,
0x586013a729c9e2d21ab97ece0841c3a9a2a77411,0.0033875339%,User,
0xc491b85a66e93f4b3a0514f5cccf464a93d70a1a,0.0033875339%,User,
0x30cab7fc50b113a66cca8ea92613c38fc664d8da,0.0033875339%,User,
0x89ac1da1849397fcf7bbfbb01bb34c98b39961be,0.0033875339%,User,
0x2060386d44ed4fb93953c8355cb5a773fda0eed8,0.0033875339%,User,
0xbbd21e3bf53d6cc44efb4636f9addcb935b1172d,0.0033875339%,User,
0x52c75f75362d334cff94904517be6642afdbeb61,0.0033875339%,User,
0xbbf15e008535cb93a7e2168038dc316c56faf791,0.0033875339%,User,
0xa98e7a776926c6e709dfc91ef7ba7bb66dd8c5b4,0.0033875339%,User,
0x123fb5bd49243066e32ed007238098adb7cc89db,0.0033875339%,User,
0x861b5bb10e7bc24c1af127549c3c7d7d8d488e94,0.0033875339%,User,
0x2cf089b8ff4894e19f956cba7110a203ee950c6a,0.0033875339%,User,
0x050d5fb9e96d65f6c5e4b199d77e01e0386baa1a,0.0033875339%,User,
0x464f7b5340f48a88582a8e70e68e021dd19bf32c,0.0033875339%,User,
0xdbb6ea72abc49ac44ab1255dd50769d433eed31f,0.0033875339%,User,
0x1dd76692037858cbc6f7abf399e1274b5f40e2fb,0.0033875339%,User,
0x271d451efe254ef4c4f1d87ec4cac55d8f413549,0.0033875339%,User,
0x06368a4fc68a6cd1665e58193a441683ab313fe9,0.0033875339%,User,
0x57a51aa6bd57caf67bdf078b3eeee0ad4bc538c9,0.0033875339%,User,
0xd0ee298cfba507d0f8c4c411afb9b176e6c322a3,0.0033875339%,User,
0x554d8cd0b4bf53ef51ebfed490157a99649db62d,0.0033875339%,User,
0x7fc538cd464651460500cbc7614f8ceebfa35943,0.0033875339%,User,
0xbac94bb63b7df7171d26875f5b37d0c737160d32,0.0033875339%,User,
0x1020ce44365d7052b715bfe59019c96de8ccee3b,0.0033875339%,User,
0x463470955c61a54210b5ddcc20847cc325a2ff38,0.0033875339%,User,
0x61e9f5749b607b89f77b5119772bab7a37261a65,0.0033875339%,User,
0x1ba22e89f1615d8d4b88affe25a72d3d68d8d65e,0.0033875339%,User,
0xf8dc8ef108d9db3d2cc20ba21e9b82f127ccb13d,0.0033875339%,User,
0xa375b7410fe46192a41e627330c100b37b9bd284,0.0033875339%,User,
0x12620edf0f788171b231645c9d711c492619491a,0.0033875339%,User,
0x4ea9e7d667dc4ae402469768d32388299d4def77,0.0033875339%,User,
0xf64c0297588397cd46004c9878d7d002b2594b90,0.0033875339%,User,
0x2676772f31b8f7ab9b6315bab960064a9b23c434,0.0033875339%,User,
0xfe4f3f0724ae0b35f76d94835df3286f862f51c8,0.0033875339%,User,
0xbae3b46e29e7cfd2bba8164765d592ce9802ec70,0.0033875339%,User,
0xe02febe32559631cf97a21db565aa97d88cbabfb,0.0033875339%,User,
0x114cd53d5077515a0b2fdd181b7cbedac1884e48,0.0033875339%,User,
