Addresses ,Allocation % ,Type ,Sum 
0xe8ded3e09b2d02553feb804abfcc416ea57d137a,0.01%,,
0xef9f0b6d5e89c0ac3b729678ba0f45c81ef16056,0.00%,,
0xba3c494f3b3937d1c8101ffbe1588023ad5ea0a2,0.00%,,
0x5e190617c7cfb30c3c87dd55920e117280d3f8e6,0.00%,,
0x4ffd0a59a26cb2aa76d403215e4cc2845c053994,0.00%,,
0xf13046ab6037de1c3ab17846baa03ec895d8b6ba,0.00%,,
0xbe9b3933ecc52fba404448fb02975825b0cd341e,0.00%,,
0x6613a1521394c2f17c7d705e48279e44c2a01936,0.00%,,
0x3a5d01b7376c44c26ab8cf5935b22a4eeb948e93,0.00%,,
0xcbb54eda2048b57d1b0afb19a73948e9d58b6973,0.00%,,
0xba49e7424d1a68e8aa38085f2bc651e1cc3a5090,0.00%,,
0x9c4b88fbe06b6b1e461d9d294ecb7fb0c841db4f,0.00%,,
0xe7d0464315faa9ffb8f2395f86e5ae02fbc146e6,0.00%,,
0xe1ab2c43453a9f7064c79c573166b1f619af87d3,0.00%,,
0x00e3337d4ed3e73a03a5788876e08eab0de6f460,0.00%,,
0x66d04143395256769d19deb6ef0bbb1ac63d5219,0.00%,,
0x708c8685a90de6a723e09766da509d2c835e4daf,0.00%,Token Migrators,
0x3d4277e624ef0428815663e8e3d3b612f4610ee1,4.91%,maBEETS holders,
0x28aa4f9ffe21365473b64c161b566c3cdead0108,3.68%,,
0xa5d896accc301fcaa21f03592269310e7444aa40,2.65%,,
0x43c4ff14dae2fbb389dd94498c3d610a0c69a89d,1.93%,,
0x63df7d9d7795883d56ca290f94aba8a6aa4f6f22,1.68%,,
0x90660dae63ee2736a40c38651416868f3876eabc,1.33%,,
0x708c9d44eafac41fa7217bd8390fc2b18613e739,0.96%,,
0xac207c599e4a07f9a8cc5e9cf49b02e20ab7ba69,0.87%,,
0x2a318be0876a44e95fb9433359e2487914e1b42d,0.87%,,
0x821c2b462e50d0c4a333ff39071685db52be0e51,0.73%,,
0x04a4847ab1b32ded05c2056b1cddab9a84f851d7,0.70%,,
0x95c73fbe7274bec91657c8146018ab4b25e15ab7,0.66%,,
0x092cc0bf1b4b0947962d6ac96d0bb8bc21533406,0.66%,,
0xa8c24c16ad11d008eba1695d37417b47ab461a98,0.64%,,
0x1e12a8585292b7dc049a6d13abd3f75a0f843cf2,0.59%,,
0x111731a388743a75cf60cca7b140c58e41d83635,0.59%,,
0xa1ca7e34109ec53a1bc4549e26289acfaea776ab,0.58%,,
0xf8022e6310a26b5ecacbe1911486aed0f7164b65,0.49%,,
0xbc85b7c497bfca12886efa8557be0232a767d384,0.49%,,
0xf903672ba62039591812141eecb4cfd9416cfc83,0.46%,,
0xc84f644bbe4dca6df7441463472817211637f99b,0.46%,,
0xa66589142c46a20e747c68987a0cd46e5bc9ffc8,0.45%,,
0xdc46bb979bf5102d78ece8e9a91dbaec932e756a,0.45%,,
0x92d640e2ec0355fb8e7f03730c2a462ec7ba847f,0.44%,,
0x597270106e6172c1de7f3f9c18e5188aa3e35a5d,0.40%,,
0x5b3067c5e26fec823d6fbf8f315e43632658d2f6,0.40%,,
0xb4df44193a60586d9229bd6307a3241d2b04ce79,0.40%,,
0x1b004189e64d5b2f71d5be554470e6c49e10123b,0.38%,,
0x74dc445c8e24919975e63fabd3841d13fd0d5f9e,0.37%,,
0x708ad8be675b930abfcea373e0e1aef7fae0f251,0.34%,,
0x5a4fe7459620692b4b2f67e6eb8828006a5d2de6,0.33%,,
0x50282be38fafb56c130b140493e471ae32c35ca9,0.33%,,
0x4eac7644b1872c0d3bda1667c6657a06f5e46489,0.30%,,
0xc6eb0bdc91b93f572f44018551780ae7665b647e,0.28%,,
0x3406a0b1ca06d708365027f9369de12f0fe505f4,0.27%,,
0xef9f0b6d5e89c0ac3b729678ba0f45c81ef16056,0.26%,,
0xd26c8b709538cb217b05761aea23213e81c44d4a,0.25%,,
0x9c0c06c6213498db58550c05c36879c620b3d26c,0.23%,,
0x7d51598d425b68b41436c97c3029cbde4850dfa8,0.23%,,
