Address,Allocation,Type
0x70d58D5bb03eC6A5597247014Bc9E636919b3864,0.00012690%,product holder
0xA39Cb6F939b15339e21C2e0bf8CC6B1ceC0BD7bb,0.00012690%,product holder
0xe09283B2bE9431B6c9d866Ce1e1317F435d073e9,0.00012690%,product holder
0x17C853bA37758B14bC9a821776fF976620bB803f,0.00012690%,product holder
0xccED99A409Db15476a4Ddd3d0c8364579444f863,0.00012690%,product holder
0x1B11E4cdF56304d4d8A6e3645E219CFc30339E65,0.00012600%,product holder
0x6A435bcd8EC93346d558B84cbB213A31DA52222B,0.00012600%,product holder
0xf3e75D7fc87ed97D961c4B35A969219dB95af823,0.00012600%,product holder
0x7AB4eCec18d08A98EA4c032944490eC0a1f1A68a,0.00012600%,product holder
0xC50d67d7229FCb41670e5d023b43f156d997223B,0.00012600%,product holder
0x5C2636d506CED79e48933DB2401Acf000107553c,0.00012600%,product holder
0x183e0A2c627EBB89AbBC4EdDB77846d89009ab5C,0.00012600%,product holder
0x7f1d2A1A208Ed35a8AE10D9a0CAc3D26377BB64f,0.00012600%,product holder
0x8528EFfBE7CdcFc9b6f9bc915c67007A09Df42D0,0.00012600%,product holder
0xDea5184Ff7cdf635B1F4C3eb1528E168AE319efE,0.00012600%,product holder
0x0a6B4A8AAeeE169D0147468fa7e7708F9A831CDd,0.00012600%,product holder
0x940058f8e46E2Ba52856eA4c3C4e450D5353132e,0.00012510%,product holder
0xC249fBE7318c470762d3FfcEcE4F89dFd6AB062B,0.00012510%,product holder
0x0c560c1F7c1D64a2C3b3eBEea6A46Ff2cd08f858,0.00012510%,product holder
0x2c760606187fB593e0Bd2eEc4AAdB34a36AD025a,0.00012510%,product holder
0x70517252b5F5DC5c4e2Fb46dE22A02aE097600fA,0.00012510%,product holder
0x73baDE8162E0Fa995a2f7037DEba9D094DEC535f,0.00012510%,product holder
0x0A335391047F06bd67AF434314614B39c70499Eb,0.00012510%,product holder
0x5c32614B9d4237a06606E6969073c2D8644D1a79,0.00012510%,product holder
0xCEF51e66465be05aA9A297777238E83bb1735F98,0.00012510%,product holder
0x9253F02EA64D99a7f535A587C19E200A88F79b1B,0.00012510%,product holder
0x57786979c5088e17807FeD6a6E4fAa5330D63079,0.00012510%,product holder
0x3d0aF7759C096293fBC37308db7c9629bA721730,0.00012510%,product holder
0x649ca49192D1cBaF8aa3B08ceb73e694061caC28,0.00012510%,product holder
0x93158B1967A26E9FFC8AfA8D9592d2b2006C43ED,0.00012510%,product holder
0xFEE48cf88e4D8c5e932F8457675a15ee73491D24,0.00012510%,product holder
0x0eb9f16749ef6e6E43D3e51eA8f741C4cd0C66bE,0.00012510%,product holder
0x4CCCd752FA03C796156e8949Aa1EAf06105B3f4B,0.00012510%,product holder
0x04F71383476220Dafdd1e377eA828F98866d72Eb,0.00012510%,product holder
0x3a77F4eB731F4C8eA03872DfF8c1A23712b69C14,0.00012510%,product holder
0x6415325EB1EdbDFb30C7cd96609B62EC83819493,0.00012510%,product holder
0x148691Bc2AAB5Abb8B91618267E66B860eDB14b4,0.00012510%,product holder
0x1CC96C646bb85A56c0cF7025B0c1e7E9c7E745e9,0.00012420%,product holder
0x02965AA1DAE62c20D10728EaB9fc319678108c6E,0.00012420%,product holder
0xEba14830c732AE1A1F9950Fe74deD0aDD270287c,0.00012420%,product holder
0x5fD655FB841cCDEC42EFfdd7A02FA310CF502b7D,0.00012420%,product holder
0x891dA613d26ef051ECA35ea337428c514D271c98,0.00012420%,product holder
0x8289FDe8526B4404E47F522Ae5109770c1732205,0.00012420%,product holder
0xcFF9dFf64317B822D36a7E649983B15C8900DB30,0.00012420%,product holder
0x3e6d3505F82B041eF56957Bb942F0C9494424261,0.00012420%,product holder
0xD0daa2A855DD7D59f32Fd1F209984f77665F797d,0.00012330%,product holder
0xEC5219B1C905FDF79ea9Eaef14C6b09130e294b5,0.00012330%,product holder
0x9b05267E15B7423FeA09fA4ea040AD9C14c5018a,0.00012330%,product holder
0xdC18aFcf78c7F4D219577875A9198689c8F0b821,0.00012330%,product holder
0x9Ac72dE25dC6E8A084f9421C6DbB829Ae1752C37,0.00012330%,product holder
0x5cEa8653408cA66a652B572bd8062C5eE76eB86D,0.00012330%,product holder
0xb957DccaA1CCFB1eB78B495B499801D591d8a403,0.00012330%,product holder
0x65c28649a3De147CfCfd5454ee22066dfdd8D92A,0.00012330%,product holder
0x2B325dc9DCC0101B9DEceBAdcee2D142b3F3F9Ed,0.00012330%,product holder
0x89266Ad57B0745E7b612f056528C0D34EF941e47,0.00012330%,product holder
0xECE9c5246A6bc5424121f885d92ee2CEF4Aa5cCa,0.00012330%,product holder
0x3B46E4f24DFE7B402BD24894992454f0C3461823,0.00012330%,product holder
0x5b5A8918a43C5AD1e948d2A566aB7A8781Ce45a4,0.00012330%,product holder
0xd4e8975D317d4c91A5c4707A2f1e7EEbf8E874Dc,0.00012240%,product holder
0x05BC80795657aba6B4d74910dcbEBAbbA9d2E704,0.00012240%,product holder
0xF059B59bdbeC91d83C558B4a3CD3c1c6E275F2F1,0.00012240%,product holder
0xC84AF9E43aF4DA76A596BFB8289DE52B74C45f00,0.00012240%,product holder
0x7Cb6329eF5A332e8687888D604b03Cf9aFEfC944,0.00012240%,product holder
0x607d2381aFecbD80c4AD5CCE8059205C2a297966,0.00012240%,product holder
0xBA265D018bceb6f08f3C3261303453fb34615E60,0.00012240%,product holder
0xFe077A6C5Db4a0F63373d50e6BD6dC8bBa502939,0.00012240%,product holder
0xFd4Ea2ECD23772fa037132F64eCE12b8e0341d4D,0.00012240%,product holder
0xeF0C58864DAF9142732Ea231a0705ceA5697C2d5,0.00012240%,product holder
0x09c60c3B9c4d0dAE34c71cA4BDa28D27b14Ebc56,0.00012240%,product holder
0xd3156074d9B76a3280774a83E1D6B34D69c4e876,0.00012240%,product holder
0x185cF6633862E2cc3e6bffc9C7D9A5c5e55f8878,0.00012240%,product holder
0xb3c647fa4102e00CfC51a4aD35c8541A83F7f966,0.00012240%,product holder
0x4769D6C23B8A1A663d440a9005828bb45C5B5F25,0.00012150%,product holder
0x4B5C73e1bC32cEa2f77A0CE104E3E9c81B0C850f,0.00012150%,product holder
0x363992FD628a29045F18A25De0D4F4FA530a47EE,0.00012150%,product holder
0x82B794f07ADc5Ea495c10d2bCBc85ff655BDf807,0.00012150%,product holder
0x5bA0a962e462d0f2ac5E8D4e210217D7d3A937fd,0.00012150%,product holder
0x34e6378d83C885461e9E48d50A9Ebac384D4CD60,0.00012150%,product holder
0x053CF4C8195B6Bfa584134b5Ec0277FC1c0087f5,0.00012150%,product holder
0xd40E4b1F56e293449Bab9160894eB84989421113,0.00012150%,product holder
0x3efF37b73469b2B2a40005E43846d52794e72719,0.00012150%,product holder
0xdE9352b9fBD8FD89D97990eDF1b1856F547Fce75,0.00012150%,product holder
0x53706C7238170dc758b8383D2DE0F189CC6ccEBc,0.00012150%,product holder
0x56A7Ce7E26a94a47C3583406CaEa5E5D407c02B6,0.00012150%,product holder
0xF34ddAf8984E115700AEf4EfDC5cb1Bec69785D3,0.00012150%,product holder
0x7f646449258886253859ad07E827B0092e11B716,0.00012150%,product holder
0xb512777bAC3d6374d20f1530f301f23BE3715b11,0.00012150%,product holder
0x8f91aacaa67686744ae9a1316aBddDb137E66493,0.00012150%,product holder
0x50bA55bF41580f0Ba7dF31d9d20b129e6d2Df6aE,0.00012150%,product holder
0xE937e0F27EC35179294B971Dbd2C70424aFF2537,0.00012150%,product holder
0xFe8E3DAbC689b944a3c35290C1eE00b143D07A5e,0.00012150%,product holder
0xd590073a95E6d67c4CacFde0f2a1EafFD3d35FAe,0.00012150%,product holder
0xC8D87c749CbA30B9B1769E6E88378c9EC5d1bb9A,0.00012060%,product holder
0x9a212305c951911D92fc7a457c48D900e33dfecd,0.00012060%,product holder
0xDE5eE0C5f5A15e76afc5E220eA91Ded3Af5e8B90,0.00012060%,product holder
0xabb340c67F9529ce450ce3bb60a2eA14271a5439,0.00012060%,product holder
0x1849Ee86781324EA664163bCD812c945DDa1262f,0.00012060%,product holder
0x8a5B3BbF761AB4e23E270852Bf00Bf334738cbA2,0.00012060%,product holder
0x81f154D17407a9A456C182A848981eb75BaB4Ea7,0.00012060%,product holder
0x821008711002d109D029dB4d71EA0dDe88F2eAd9,0.00011970%,product holder
0x23cCf2ecaF731Be4A8D10EC8fBD3d63750041844,0.00011970%,product holder
0xa19a4efc06bDAf922e4889cEF1a80f1592208b76,0.00011970%,product holder
0x16a239Df542CA36893C6d841E23cdA86A01819C0,0.00011970%,product holder
0xb44410Bb635f59b95A7cC08d6A1127D6e993c09A,0.00011970%,product holder
0x6F5219230bDfbF1f3BA34E2bF1e4C64025eDd02a,0.00011970%,product holder
0xc6943Dd138901bD219d2e7B4bFCdD6668a19FAeB,0.00011970%,product holder
0x2b8547C259a6089a14BC35E9B0Bd89871b3482E6,0.00011880%,product holder
0xe7f689D50CdD4fa26A6e6064EEd666E22587c5e0,0.00011880%,product holder
0x7B5253AF7FC8086665C3ba6DF7E0e6f86293F911,0.00011880%,product holder
0x928a5617095447E7D51884dcF6b8aB55203Bc3BB,0.00011880%,product holder
0x430942aaB186Ac24D7fc7C4f59cFD40BFf798e8F,0.00011880%,product holder
0xf0A2230f8dC38cD9bf1a0218e5Ed026BFB9c4B85,0.00011880%,product holder
0x93216A9949657481bFdA4A4f9585b6456A567D20,0.00011880%,product holder
0xb13106B738C8CDfC2767309Ad9FdeD9Ed76614ca,0.00011880%,product holder
0xa5cC7091814293d85ACcb9DdCd026446e30470dB,0.00011880%,product holder
0x187213Bae54756a81b7f38cDf7CB5181ca9274A3,0.00011880%,product holder
0xDd0EaB6AA514F657c320C1885dcC6Ae3bCb21C6E,0.00011880%,product holder
0x6746cf97f72D1247769e7A2A1c21A5F9facB1143,0.00011880%,product holder
0x0b64e6A8220279675CC39Ee2ccFb115183f32dFe,0.00011880%,product holder
0x430161E8AcD0E3DEfDdFb3c500d77a63A0F8330E,0.00011790%,product holder
0x16E40CBF5c1bB4aAb07f47F59d0A58461F88Ed74,0.00011790%,product holder
0xA53BCc6d847dfF5936d983C5d12b722512a62CF3,0.00011790%,product holder
0xC55568C7d60E7162550D92E9a3473dd0c062E578,0.00011790%,product holder
0xb126d4f706027eb9F00372684FBb3155d2e4bd3C,0.00011790%,product holder
0x7E639A0879eF119fD6a392CE78A029e88699F07c,0.00011790%,product holder
0xD619F816156EFfABF9dDab313cff6b46cad3Fbdd,0.00011790%,product holder
0xFF0A5E6B499A067de28c6180C1ADEc76C4B8a377,0.00011790%,product holder
0x62333C46279e4E455E60ef5389a7D53889665109,0.00011790%,product holder
0x380A5FFAEc0edDfF699D92f878C547AB47e1E39e,0.00011790%,product holder
0x0f40915174ab51a59cf82502bda9D12Eca817202,0.00011790%,product holder
0x07c87bC9CcEe8810c10ABea1F933A41361749Dd4,0.00011790%,product holder
0xa742017d7B299793d6CDB363e62B8002E42f9FfD,0.00011790%,product holder
0xA7080c1153687451691CFE296668E6D4545d5a87,0.00011700%,product holder
0x9e06d33F847b3BbAeCCc9910B0f1c2CF9F808E40,0.00011700%,product holder
0x390A128719C20c4188906535170F593ae48950F6,0.00011700%,product holder
0x83A79A36e39f8712b73DC1D68e46C04FEd61D760,0.00011700%,product holder
0x170A84fb18F979f0979580fc891fab578Dcc5C61,0.00011700%,product holder
0x8D2C758e6c4b7bFE9765138A2850290b78bf7196,0.00011700%,product holder
0x284bB19B57b4D5D0C3779e04D2727776cfA36070,0.00011700%,product holder
0x9B21fdf66996d3F0428Ec26904d3a59D7408779b,0.00011700%,product holder
0x59a016B1ae67dAF23008b59389286236f477a5C8,0.00011700%,product holder
0x71df93Ae5A9a2ba5064aE90b9690b4fa9C413387,0.00011700%,product holder
0x6a1d5E01bdC7B2472E72499504b740F152660b42,0.00011700%,product holder
0x8fEaFd5e0FCefdd2624906c0F913D563306aAe17,0.00011700%,product holder
0x54875218B0A028E98a007eF542447AC081442572,0.00011700%,product holder
0x7FE35e8327B15912524bB850990046cdAF7Fe5E3,0.00011700%,product holder
0xAd67FB0FC851c498c45d9Eb67801931b9046928a,0.00011700%,product holder
0x596c3DF5576902A353D8A9080774B6B50046F744,0.00011610%,product holder
0x1bA33525bE31BcE9d8019aa261fDCd0950329387,0.00011610%,product holder
0x13e0F5BF67ccc581f03B89acA04fDf1941570836,0.00011610%,product holder
0x8755BE5302Ba601bFA7e7614c82D8eEF349f369e,0.00011610%,product holder
0x41d2F3add533465d1038bFAC72855e8430f92eec,0.00011610%,product holder
0xF9b1d5FB7B57dd4c3A1dAB9fA015061fE382A0EA,0.00011610%,product holder
0x749212F9ae9d82393928BA973d8796a2eFF4Cd10,0.00011610%,product holder
0xE2e419B3f2efb5B9F23b5349dE439C39b9CF1a3D,0.00011610%,product holder
0x9849Fed816E66145693b2D60eE2f4917bc6F7759,0.00011610%,product holder
0xE8C778B4834b381814f0D5226a4b739468be90c2,0.00011610%,product holder
0xFa8B7C29bCD9EBA816Ad7E7C3203594161f23CA8,0.00011610%,product holder
0x5a627ADC59E8607da2e4205e1Fa7f32189C97aFA,0.00011610%,product holder
0x2855BFB8BA5F85f41a87A06d0b94f41E4e205931,0.00011610%,product holder
0x7a5ef768A17b1e911C47bc07AC2dC6C74313b4bd,0.00011610%,product holder
0xDF85Ca6FD65e4b5A3DFA076B3F585437f3aaBD18,0.00011610%,product holder
0x5A3e293Ffa5900AEEf60100EDBe21D8518b21bDF,0.00011610%,product holder
0x4AdcEc2448C2B07E60bf217EB659ac348cF900B6,0.00011610%,product holder
0xB777Dfe3ec1D49623BABf6FD807352d2828b8Ca2,0.00011520%,product holder
0x3d8453400D26424D5c93a9541A32C6bF175b739B,0.00011520%,product holder
0x618aA7f1386f6595680dfE73F0fDcc18bc54a005,0.00011520%,product holder
0x3342B45952f121675FCE97f5A6B5bBEA02c6B83F,0.00011520%,product holder
0x0f596465Fde493C535B6B695726878E5D213E3de,0.00011520%,product holder
0xA5a48331ed01B127f8Ab22eC533642C24116E6FF,0.00011520%,product holder
0x212171893800014ca4ab066723b10A4922671020,0.00011520%,product holder
0xf150274d09722Dc7cE8d95dfabBEE03F05Ec3b4e,0.00011520%,product holder
0xc43Ffa24919CC00D1c3789f405668f19D580963F,0.00011520%,product holder
0x29DAD0663dDD1B01bFc99D6AEBA297730158994b,0.00011430%,product holder
0xC6b74535F0a0757D8f08Bc7a205A0Db358b36692,0.00011430%,product holder
0x6a3eA4b7069f40B503D7C5b0E7e4Accd73a7b58a,0.00011430%,product holder
0x627B63DA1391DEaC116397A09A6EfC644375709E,0.00011430%,product holder
0xD3528567dFF55277317e2e9644e8f91625CD0Ad3,0.00011430%,product holder
0x546B4A7A30b3193Badf70E1d43D8142928F3db0b,0.00011430%,product holder
0x696c9b7Dd5fcAdbFa0B1170BeE6517e87598DcdB,0.00011430%,product holder
0x8FCa71703151bE69D13E5D4B3bE3E94f5e6f2fAA,0.00011430%,product holder
0x997DF1F1D63b1E3d3a9f8CC7EF6783c5fEa0196b,0.00011430%,product holder
0xB4BE075E1805335595a66dd469Ed2199977a3493,0.00011430%,product holder
0x73965801D0c0A785017bB3eD47F6cCd9f4209479,0.00011430%,product holder
0x8D17fBDeDc36E043541B7183192178E38E2F9dFe,0.00011340%,product holder
0x75aeF7D8896f2eeFc0de684781B0dB877B982c33,0.00011340%,product holder
0xA158824dfe90364e4ECc5306463C8E48A6abACdb,0.00011340%,product holder
0x640ab46975Df5024880a7849680112F472F4e96C,0.00011340%,product holder
0x27f5d3252434d15b1F480dE6aeda66212FFac008,0.00011340%,product holder
0x56200043A203D5F6923215101f864AB9716a3B65,0.00011340%,product holder
0x8f9E5AA558aaec63f2971cDDC689dd31d29dbD90,0.00011250%,product holder
0x2cd97b923e79832b76f631ADAd0FB0A43a0E3009,0.00011250%,product holder
0x75D84DCb49022917dBA07fcA7ebe335667231a75,0.00011250%,product holder
0x008B07B345E35caEabD8F46898e9e2Bb3e41F843,0.00011250%,product holder
0x2b3C748D65618E6b9D8a6E731345360FEd27618d,0.00011250%,product holder
0xBE7546A18470C967CF386C6f6BceA6b84A6691C4,0.00011250%,product holder
0xC11dE11ff2FAB0E443FF2480Def1642708db3809,0.00011250%,product holder
0xac6C88869BDfE5e95F27A4AA6D973c97Aaa75018,0.00011250%,product holder
0x6598b811205F45e715eAbeB3e894678414193f0B,0.00011250%,product holder
0x5a484F96ee51ec56c273513502942A72FC26E37e,0.00011250%,product holder
0xeDB787224a99508aE344F7FE754894C0a8718CFb,0.00011250%,product holder
0xE4A937845AE0A7CB8B7E1118c9ce892073806Bd0,0.00011250%,product holder
0xF9de4E7C610B325781388DCBC39107B09C05dcBd,0.00011250%,product holder
0x81ab70827fEB547ab6Cdd97D7632be56E6850f52,0.00011160%,product holder
0x228260D40e7dddeeDb8416D90cFaE5177BbCe5da,0.00011160%,product holder
0x1B0a499198E39b5Ecca58d929fc49f4264385E28,0.00011160%,product holder
0xA755b04710a4807d57CA9f1B0a5bA43bB2D602ce,0.00011160%,product holder
0x87B65cB30d3Cc8712d0F673296e34096c91C34C8,0.00011160%,product holder
0x9bA07fDE6397dFa3BEe71777B0119e84891b5b73,0.00011160%,product holder
0xaaeaecA829F361617F8F5E3A09BBBc383D87d09d,0.00011160%,product holder
0xff4430d9C4ed4cAD4CCbc1eB3FDBEE0C0c2c68A3,0.00011160%,product holder
0x9f8F375F528b51f28837B4f11a9693826816B1B6,0.00011160%,product holder
0x0360fAF2Df3261868b6123B7279B45d9dd700fFc,0.00011070%,product holder
0x222A227A5dc77C643e836556E573Cb266998A870,0.00011070%,product holder
0xd6013B0309A058Adbd0A8C727FbABA79f60bc238,0.00011070%,product holder
0x8568D25D37Fb1b1Fb433D23b9e1D251ef54aF7E2,0.00011070%,product holder
0x7A7acF2241C2B388B6B7eB8BBA78f615f6F773B2,0.00011070%,product holder
0x06253F963c242F3Ac57201ff8298D7e5DF3e8c4C,0.00011070%,product holder
0x2C2Fa8A0B0Aa01169D1F7e2Dc70829572C263d58,0.00011070%,product holder
0xB1C3E69D4879cA47e2903676Ab458131F766D39A,0.00011070%,product holder
0x41D50AA8AffF89C32fde75AF4d6C5E9D2Bd80391,0.00010980%,product holder
0xA6faCa7F96ada2560e19421f4704799169C78f9B,0.00010980%,product holder
0x19C2b3bD6E3d707cE7dB89D73bD12c5F6BdBA9e3,0.00010980%,product holder
0xb549687569764f0B411904fEee80c8C9d5CAF1a4,0.00010980%,product holder
0xFCA4d0C5E10Aa716785F0542D11F241595898300,0.00010980%,product holder
0xe7caef81CcBAD1dA2a0A23cfcdc9Db16590f0175,0.00010980%,product holder
0x03690d1b6EfD25b3d744eA1857C27Ff118bA681b,0.00010980%,product holder
0x04f8673E2030C0BCf38df47fE86fdC116F1Be09d,0.00010980%,product holder
0xF46ccC8C1055B5ebc65d7D3d5c3C95f61131030a,0.00010980%,product holder
0x8f9D7E311f9588f6c40601f946e68B5De6E9F033,0.00010980%,product holder
0xB18C38D991cC55FAfE13180f64FAB270a1Ede29e,0.00010980%,product holder
0xd08D43533c9FA3aA1f635F97E66fdF0ff4d7B96E,0.00010980%,product holder
0x97cB47F37B4a769295883c26884C7677249efe7A,0.00010980%,product holder
0x277E47845E16ce59966e7dCb043ca107488cb014,0.00010890%,product holder
0xa304816C9c78505714f24FC13222fE07Ce0cc711,0.00010890%,product holder
0x468e27Dfb6Ca81003E9297eD2D20847f84328A3d,0.00010890%,product holder
0xce430a8F1382E7A6156064779515d36a2C5101aF,0.00010890%,product holder
0x471E675bfd8cC2dfCF3D3A671Edc67aa4f2Cd4CA,0.00010890%,product holder
0xfd1D1152A49Bbad1B94D4dEa9056B12fd0a36EFb,0.00010890%,product holder
0xb2f466C22ebACfF70Ef8ccDC5814442849fEF258,0.00010890%,product holder
0x496702D1a586E6B5471C9Fa51d7038beBc54e42F,0.00010890%,product holder
0x52450a23BCa5Ab334D7799A2F57eA4257584b549,0.00010890%,product holder
0x55c6DcEE4985717CE8C38033ac4fC449C82aaf86,0.00010890%,product holder
0xd838362e00CAbb26fe3891d8ACaC5275531d9d98,0.00010800%,product holder
0xac81D1b609b9A3fA5720127732256B8FBE941706,0.00010800%,product holder
0xbb8E0bBe026D04E16b6DFCABE2375ce7218C5158,0.00010800%,product holder
0xF093F267882fc5Fa972cec9F61bB7b0693EB6df3,0.00010800%,product holder
0x756A7a929E0938029DFbAE793B33af58776015d3,0.00010800%,product holder
0xCC1c1BB3A05dce14076CE2d8b864FAd9CE9AD53d,0.00010800%,product holder
0xDdd4cB04E7241900E6368Fb637cFBf9eCD565eF6,0.00010800%,product holder
0x05fD7D5b125B85913B2003c2C44d6588158204a5,0.00010800%,product holder
0xA8D6EE55e524ED88F873516BAf69e0970eD1a17b,0.00010710%,product holder
0xdd69bDb2D16ff228ab195382eF9aDcFc0B35D622,0.00010710%,product holder
0xcE4B0b3E058A0dAF340d6F237b38D8a5BD4Ea9dA,0.00010710%,product holder
0x8334b04461B36aD8C9605101b3FdF1e6B1028Dd0,0.00010710%,product holder
0xd350EC664a8953Df87A387015781C8281Da3dA05,0.00010710%,product holder
0x8Fb8308f0B0283093d367B6e80de3EF34f381D23,0.00010710%,product holder
0x83CaC2cFFC90B22fB063BFaCfce4CB8544724CDA,0.00010710%,product holder
0xa98b6Dc11e73b730126d831D9C70A7d9eB201c50,0.00010710%,product holder
0x5a9D68c871325979b16DaB50ACFf1f9ebFA9Ab3f,0.00010710%,product holder
0x3e00aEe52066ee270f8BadF0B5bb41993f057321,0.00010710%,product holder
0x2E1bfb63Fb937b0d8B5d48983C640677c5cD7eAc,0.00010710%,product holder
0xF0c70486290e1D4A57cdBA4577a7483720c042ca,0.00010710%,product holder
0x2dA293d1cBF4C62822Be5d2E26Ec6885010BB26a,0.00010710%,product holder
0x62019DeF3369d46e3011B213f99a3f2819448b45,0.00010620%,product holder
0x95b04b76f9a907c70b88748B985B64f46b310961,0.00010620%,product holder
0x936c4ebef966EF7C5bD13A75bF33ed0c52D37e3a,0.00010620%,product holder
0xa21944728CB25c4d936Cf58C4CEF8E706158D544,0.00010620%,product holder
0xed85bFfB21278C1354BdcBe38FFbD94Ca8F2E660,0.00010620%,product holder
0x4A85555C4B1497E68cc2939D4D840663ce4f9400,0.00010620%,product holder
0xa01f4973d8193ca2534ec8467c4eE308b0C5cF80,0.00010620%,product holder
0x21B4598Ef48EfC08280cC069f24a6C4a916A31AF,0.00010620%,product holder
0x41a5F3773FFFf6eEFe86B9Ec3EEd1bF8aD167bb6,0.00010530%,product holder
0x4dB72CC539A2e04995EA14B66e09a68bD2E52B14,0.00010530%,product holder
0x96Cff75d2Cbb86a71105FaF4b5b2a4e4C2B8D395,0.00010530%,product holder
0x8A69Eb175C9Fe820e83aCd4ADA98DA1d2228Ea38,0.00010530%,product holder
0x19B900178d9D32568f0EcC4eAfE01489fd9FFd45,0.00010530%,product holder
0x041FC0BA13e01925Df08966996d4FaaD03a6a8f5,0.00010530%,product holder
0xc7957Ca6a4ef4184dFE2E6ac5EED889a50aA6CfE,0.00010530%,product holder
0xFFc85d6aD713B094EC9371509b51b054562F6300,0.00010530%,product holder
0x696cec82Cef6FCd51bcdfd5b62767eD0d8C1C8eb,0.00010530%,product holder
0xF7f93F92b1111577C41e6bff7662Abe64bfC7dDc,0.00010440%,product holder
0xC77Af6a864816A6CC278C43487849A50c7Bc6B83,0.00010440%,product holder
0xdf6aC899dde9d689f122592f16bAFE47a785a20C,0.00010440%,product holder
0x5B655FECB44E923dC96808eaB35e95F4C915655C,0.00010440%,product holder
0x6F1cD7B638bCE6d3dAe452f54a5d3F22958f110A,0.00010440%,product holder
0x67bfCb1dDbd885A56a39167cF3b8a607365AB317,0.00010440%,product holder
0xFD39C84696D705a46A5aB61dF0Fd1B3E861B3b2d,0.00010440%,product holder
0xA20C1Cb61768CAD71F4895EEb8EE0c68E9BF068C,0.00010350%,product holder
0xe119a83603928070292d4C3f482572A4ADEaF7d1,0.00010350%,product holder
0x175c60916Ccd377C6d9D8a1B58863dFdeca90Cfd,0.00010350%,product holder
0x8d0391eBc8FB4bbc4090b410003842cA4ebE7A98,0.00010350%,product holder
0x7363c065438c6306A98FA65c359203890Ad9C92D,0.00010350%,product holder
0x589fF3a693aE8E5f6e822b38f8d8382622AF9dbb,0.00010350%,product holder
0x92E6E6609299bb0F18267854334866e0B7c8c394,0.00010350%,product holder
0xA7f3B1eB6874686c1043F46610FdBCA54244D486,0.00010350%,product holder
0xFb9c8a2bf86bC81e41A4569b0a2bc6d382B7A0E4,0.00010350%,product holder
0x7EE60F29435EEA7D61Bf69B3A6Ada7D25Ddc5cfF,0.00010350%,product holder
0x23f1104d2dFd458Ff346d98285305F645b0103a7,0.00010350%,product holder
