address,Allocation (%),Type,Sum
0x689b154e02db1a85d36f137d8763b890b31a412d,0.04242%,User,
0x6edfecd2e4dae3b31d5bff413bbe44f3a0dae674,0.00606%,User,
0x915c4580dffd112db25a6cf06c76cdd9009637b7,0.00606%,User,
0x2b26da567c2a8c220daf91be8e37a429d33aef0b,0.01212%,User,
0xef2bce91cc8d68813fd89eabc1f68ec10f87da17,0.00606%,User,
0xc2d3c7c60452c9fe45c5743fca1616679cc3310a,0.00606%,User,
0x62b4851c6483f1b3acad0703bd6e5fb57d65e254,0.00606%,User,
0xa75cd26db2d50c41fdf1c7985aead833907b551b,0.00606%,User,
0x34faea6f3b71e2fc3d23598d229f81cbb04bf1cb,0.01212%,User,
0x88248bd572f4080bffaec3a4fcf5ed5fabbdd44f,0.00606%,User,
0x6a8822a6411803fbd0de96c99d7c1258055972ea,0.01212%,User,
0xa61e01e6d13aa0b0adb61736a2ae846910d92ef9,0.01818%,User,
0x33ab5b1e80770c521db26b9bc7d39885eda381ed,0.01212%,User,
0xf4bc52f94abbc8a48460b0304d467f64d435b27f,0.01818%,User,
0x00968caa8cc9a889b74185512e58c3fbfb7229fe,0.01212%,User,
0xf9315ff8ce7443ac78dd74bf4e47636f30dbbf9e,0.00606%,User,
0x349438272e9d0aacd55cf198fc336798f079d312,0.00606%,User,
0xbe4c812f0bfbcf0a7b6a18d2f5b1cbda7eca0bcb,0.00606%,User,
0xd0dc1223cbe7af98469d05edee2dd789acb076d2,0.01212%,User,
0x829a3b29b5eff99a10dd84e0fee0f39b504ac2ce,0.01818%,User,
0x318c1f6392ee637d61cd33b1ac6d8bd872264d06,0.00606%,User,
0x18cfaf9e272aa18f0f81b54381479aef7ae7624e,0.01818%,User,
0x688b5c7b549339922c0d2243debe2fe921a1a488,0.00606%,User,
0xd1da1f0fb4cbed573482ee5b17975fe74f378885,0.05484%,User,
0x67d30231dbb4170bf7052bb3d2f8d2745e603747,0.00606%,User,
0x94e06a2d5aeca96b81eeb25ca34765ab428f3b44,0.00606%,User,
0x5e6de153666c49fbedad4fa749b45e73db0f93bf,0.00606%,User,
0x8f8b4759dc93ca55bd6997df719f20f581f10f5c,0.00606%,User,
0x3eb74b3851b4e6e67ef18e8f0372b5a2e94c6608,0.00606%,User,
0x523e5cad03362e1f48bcef3af1b55e223380006b,0.00606%,User,
0xe6cce4ef900c451c583e1fa4fa2b79c207fdd71c,0.01212%,User,
0x4ba162468c75540d6d77c64cc8fe15ea5664a03e,0.00606%,User,
0xe1a626a3ea90d0c23984e90c95ed48fd4dbc8d59,0.00606%,User,
0x21613c889f6bca85022013223ea2a1b89b0a85e0,0.00606%,User,
0xa0e8d3bd99f37d13e2ec690b5635cb3f83ebaeee,0.00606%,User,
0xa6c88571d0028f47adba983a7240bf12af94633e,0.01818%,User,
0x3cceb2172525bce1db9695dfb4618ab5cede91b5,0.01212%,User,
0x621f2a5ef987e064e76da1eb378e7193cefc0baa,0.04242%,User,
0x9bcb34bf93aebbec0d7ab0d37bd037299922643c,0.00606%,User,
0xcf382719b351dfa26bd82db6fbfd888ee63f0ce7,0.00606%,User,
0xb5cf863b2462bf54548dfbcbf28e0931f386ef7f,0.00606%,User,
0xf9c818d9c8ff984765e42499fdc8767dc16a47c4,0.00606%,User,
0xee90a6c20f67cea5a8c13b240eaeea548ea9c2c4,0.00606%,User,
0xedb6c3f96e600ca90aad086db4922ffc82571bd7,0.00606%,User,
0x468ffca628b037b845b45223334e3def041cced1,0.01212%,User,
0x886bc171befa3fb701a451f2c7ff76f9cb9b792c,0.00606%,User,
0xa7fc81cc00c897a49d325e81031c0f7f599320ea,0.00606%,User,
0x4d8f12ff86108edabfe60a09c47ba16c8cf1ba1b,0.00606%,User,
0x88e78bbcc5cfe6df81ff7824d0f3df525836d28f,0.00606%,User,
0x4688b6f3c384c3cffe95c92f599213de4a9fa9ca,0.00606%,User,
0xfc65ff8f624d5ac725f4e61ac2c42f3b4aeb0645,0.00606%,User,
0x337d5a76b0e2407d0fd250146a2b0d374e954fad,0.00606%,User,
0x75906f531f66fecfe1c5a10f39dcfd8a834ffed9,0.00606%,User,
0x8438a311bd6093e04e21a388d951d58547951a4b,0.01212%,User,
0xb3f38b7567b43a6336a87edfef21fb8c4ddf93a8,0.00606%,User,
0x6c93f99cfd18fd031ef0b2b314cba12580f7ee41,0.00606%,User,
0x80779f7db50c4d3ec9d4aebfffc53f7605b4ea2d,0.00606%,User,
0x3527606b4317bb8b10c66aa19461095376502c5c,0.00606%,User,
0x46943fc321ade8423dfd64ad67e6f696cb167c61,0.00606%,User,
0x58887d4eaa5b1fb25a072a5c7d3f679a0c9f6b37,0.00606%,User,
0x6d55f68ecd23829f2986afeda236ba4686c52698,0.01212%,User,
0xaaf031e67dc3612be1dccdadaac4e53c4421ffbe,0.00606%,User,
0xa6db3fe6f877b9d5ccd90499206146879ce63415,0.00606%,User,
0x5884c6217f42664ef4ebf725e74d4cdfddd3bf37,0.00606%,User,
0x6e21fa193de61fa7ee18731c959ef9b6957aa3c3,0.00606%,User,
0xb81ec6b4bb763794ce8392443fe8ccd48bca2015,0.00606%,User,
0xccffaf47449abebfd00a55aa34eaad5752f6f32d,0.00606%,User,
0x0aa3b7007af308f11155ecf3f7db8cf0672d8b30,0.00606%,User,
0xa90d89acdcb47a59553b3933102ca84f95ec2b3c,0.00606%,User,
0xfefd987fb45228cc23fd22f83912b96f61ff449e,0.00606%,User,
0x09549d07caa3380aa4c3d9618b9f2d1c9e8916c9,0.01818%,User,
0x9be46d32ccded90914123b00909c0d24bfd28404,0.00606%,User,
0xbbb4d3fa2c4f9e9e4350bd7d08b0f0f6a660c2be,0.00606%,User,
0xe13b8a58076cb28bdfd02889eb20d2c70ef839f6,0.00606%,User,
0xca87d4a49aa3350fea523e679763c28af562019a,0.00606%,User,
0xa42e81b84525df91cf50095f871a116330ef8067,0.00606%,User,
0xfacf28e2a0dcf08c5853ce22268f8ab816905788,0.00606%,User,
0x60f3dfdfca8ca966f8082ecec32951fc78d01d6e,0.00606%,User,
0xcd20bfe623fd852db18334e24d7f4eb32ded0f05,0.00606%,User,
0x09046e030c5516be6544c3996cc90b8321ceb6f6,0.00606%,User,
0x3e6ffc64a7e0e34ec6c739fea5f1774df728771f,0.00606%,User,
0xf92543107cedd3725c7a8e866b1037e293598905,0.00606%,User,
0x62c6ede90b1d4ce89bcd0224dd92dc80c983836e,0.00606%,User,
0xb5b9ad81fbcd50d3b9dd4dff7d8e25e7325d622d,0.01212%,User,
0x25a4f713d5fd566630a7f70306dd91e8434b19f0,0.00606%,User,
0x3faee6363f3cc82b4126a29cfcd8ae8ca735b94a,0.00606%,User,
0x085843dbde124ab8babd558fea60534962628338,0.01212%,User,
0xa55f8b3bd45d4a76e7b279af90fcb34551602e37,0.01212%,User,
0x3cf0acd510f51506d10f28abb4822238c405ac61,0.00606%,User,
0x21f42341d3e760fc182c9df31fc3cfc2f9e9477a,0.00606%,User,
0x634b94f634475d5cd628f1168fb8932ff37e12ae,0.00606%,User,
0x5adf7e53828f69591814f015b7e52d43d7739064,0.00606%,User,
0xa37a2f7146f9a163231a59c7da0c0f053a63ebe5,0.00606%,User,
0x18a899157a278e2fbef125740a3f42015ea70b7c,0.00606%,User,
0x2f51cdcd4a80e619d31e731dfc67bcee9e727f66,0.00606%,User,
0xb9fad0df3cd80811fb05651e0c369eb334769c97,0.00606%,User,
0x5316f1a2594388c989273c353865bc43111a9bd4,0.01212%,User,
0x80f2dbe53a244c9d4fc484aa51322ff151001eab,0.01212%,User,
0x709d8d3eb87536416de9d7916f9b7748770461be,0.00606%,User,
0x127d86bb8091f18bbb207dd767bb2f27876fdf46,0.00606%,User,
0x8db23656ff6a68ced16eda88a925931fab2c9624,0.00606%,User,
0x47cf2d6b0aa4fef03b61878ccfe6f982f1cd966d,0.01212%,User,
0x9dc052207a57a581f2e53cd31e9f0703d22ca76a,0.00606%,User,
0x6ffe6ab14f9b7cd98342dd7157dd17903eb3eaad,0.00606%,User,
0x099378125121c32e68fc48e0ccc9c8f48801b8d8,0.00606%,User,
0x4ebab0b122b15f7c7acb9ab2b080bb99c3837d27,0.00606%,User,
0x176695862c5c24616e4a741688e5bd7c6100e7f6,0.00606%,User,
0x76a4afad584ac3d3ab9d417d75fcc2587c5b9797,0.00606%,User,
0xb0c6f03c880aef7573eb0e456f337a6020eddd72,0.00606%,User,
0x7026a5d3fcdfee80b41ad395b2b6fa4404e7df47,0.01212%,User,
0x3951b05c4ac1d23c01f52c809a6e679c3a2e83de,0.00606%,User,
0xad70143fd9d09a8ee1dc1143564805651137505d,0.00606%,User,
0xefbe8264e70bf1d654506ebc7de643839a61b0a2,0.01212%,User,
0x57b4b2abed4d9d7e33525f832a16a279cc0e2526,0.00606%,User,
0x1ef1a4a0f97969f0db47f2414af934a64368403e,0.01818%,User,
0x3956ff98921f92f02d3a07348883a3cb07681352,0.00606%,User,
0xec9d533e7ac370500afe17740809451d9d8576f4,0.00606%,User,
0xe7516ea228079d25865b0e6789a71dd6a7a15f16,0.00606%,User,
0x4e0986ea71aff52dfcdffbe05276a787abfb1f71,0.00606%,User,
0x84023510eeb4e745e52035ad42255a00a41e7f90,0.01212%,User,
0xa1b138c01324439ebad4902d57134d2fa24ffb81,0.00606%,User,
0x539ff8b44f0bcdf8effb875cb1f6e12382e4cda2,0.00606%,User,
0xe46c66d0aacdbb2a5936c38a83b8e4fcd276d280,0.00606%,User,
0x1d74b53b1aeeaae06d1491c38e9ba784ed9f4187,0.00606%,User,
0xbafa796c538fbacd1d7473caf1e1468758d627cb,0.00606%,User,
0x113b84cda038587f0e7a5e6bdb74cb03cfcc4f23,0.00606%,User,
0x96cdf6f3884140cec0786a01020667c211a2f48d,0.00606%,User,
0xda738d4964137cc95b17671267fd03edf069104f,0.00606%,User,
0xe1dd30fecab8a63105f2c035b084bfc6ca5b1493,0.00606%,User,
0xf460c8b8284d8895f2f126c2b49da2d59b2d1308,0.00606%,User,
0x36168b57646dc4ea79a8cfcd7c5d4baab8e565dd,0.01818%,User,
0x03b7c016e60b4207a775bdabece62069f862a5cd,0.00606%,User,
0xed3c3bffcf147850406d0e58ce4f4ebd2b5cd96c,0.00606%,User,
0xbbe4a469e049a8a93495c4a7327ba4be82655165,0.00606%,User,
0x2b41bc8cfe4f41c7a87df3b66dbc0ec79c3f8f68,0.00606%,User,
0x727e1882e4cc02959927849c72f10fbb1b746e43,0.01818%,User,
0xb942bfc5488f94437de880bc28b0255b59c05be6,0.00606%,User,
0x3ab29d1441e97d388fab320a0c71f49e7c8b3cb4,0.00606%,User,
0x5956296d40c685adb13364e02a3d6504e1e0845d,0.00606%,User,
0xe5c75390bc992c1700d23e8a7966a9612f5746aa,0.00606%,User,
0xe0e059b87807b6f60a35fa58a06b7d4b56222708,0.01212%,User,
0xf4f272fb48f445726f01ac4226f13a274077cee9,0.00606%,User,
0xeb2201be755923670c4863bb3f5f799fa7df9f51,0.00606%,User,
0x05ed22ac6a66967decaf7e0f395e2b71ec761613,0.00606%,User,
0xec8eb6ebe28d9d1bfdee6d92801439aba6445cea,0.01818%,User,
0xdaf8ff116fdb4cc158b138fe5be2bf61c7306974,0.00606%,User,
0x4ff882820cf983eaeabbb8483cdab3f1bf33cb4d,0.00606%,User,
0x07e5f960d8f00fbde457fff08bb75ade67ae1a78,0.00606%,User,
0xa19c88b910d7044074e41f60bce70cd28295d338,0.00606%,User,
0x8fb61a12dd9b0fc0481ed7bb8db724abd97bc8c9,0.00606%,User,
0xbfb9bb5b65f825c967141b60c07f8313e4e264dc,0.00606%,User,
0xb1b2e20595af1c94fbc1308ec65c54c9853309f5,0.00606%,User,
0x122efb8e4563aa0b548242ff1090a0d5fa1983c9,0.00606%,User,
0x518b577d2ff490fd5962cb9616928da2cff0690e,0.01212%,User,
0x6e2ed48c37e353ddb0d7467975288ed1354f50ba,0.00606%,User,
0x68bdeff9aca67da30ad7e78feacb3685a5c0863f,0.03030%,User,
0xecee5497b9dbb82e1804e3224f67d00d8d891c69,0.00606%,User,
0x429f696f4b91aa54eb68b6cd7e810fb88fde04e9,0.00606%,User,
0x4724302c12ba71f0aec01c4d15fcda9d55684e69,0.00606%,User,
0xbef71b661708d9d9b7e9be523a9c0944e5dcd391,0.00606%,User,
0x50fd64b464f85162b8e559f5765d8b6f4956fe2d,0.00606%,User,
0x968ca2ef6146371b0cb6240d2195c8204da19f72,0.00606%,User,
0x205f867c60548e45bea495fb1ad2a8974e7d40bf,0.00606%,User,
0x20ccb0137a39d3a900eb8cba6f5fae5ccef8de17,0.00606%,User,
0x649cf089f6ab9fb092265bf110db5ce07db4a387,0.00606%,User,
0xb933879086673a2efb6da14de4320479a70d57a2,0.02424%,User,
0x421110e12cb0bf6f6f82a62294274570a5f6e405,0.00606%,User,
0x6685d67cb255ffc10cc544a4da01ebc931bf1627,0.00606%,User,
0x68565b8390721be4fed848cc87982d8e0d7cab18,0.00606%,User,
0x2cce203d1f93ed2956b96a60d2c62b508abba935,0.05484%,User,
0x89ea1461211d5cb8f41f53e2a82dd467b989de1a,0.00606%,User,
0x8fc71883305a6a53092abd524d20426f33968d0b,0.00606%,User,
0xce4afc3e83c9e9f20ccbfde44db37cf934619f59,0.00606%,User,
0xc93f479110472e4e30b5df97a13a64f8f798a449,0.00606%,User,
0xb838c132717805236fbf42dc5b4950988a8772e8,0.00606%,User,
0x282ec77d6865db86464c79dbd8a54c72f42f54ec,0.01212%,User,
0x77e0e17701ea2093be4436c1aad3902453c17c9d,0.00606%,User,
0x9a9ade20a018673bbfb437c44ac748364f1fa877,0.01212%,User,
0x8dd415173f24d94bc9467e3e57cd6293a8e9c406,0.00606%,User,
0x97cb3692848e43828c8289105e6c84e66bcbd169,0.01212%,User,
0x123c3f60c0232b1b7ffdb91d533740697b4e1fd4,0.00606%,User,
0x8a3fc4f1458f92a51f4a85241f6619c46947f800,0.00606%,User,
0xb24cd620c87c046f07737c55c0d90def2729df18,0.00606%,User,
0x90f382bbe4fb6d73a0f0acbb7828affff7ea3d44,0.00606%,User,
0x86c64e078cbfab40e0272b70097cc7c70b3e0a2b,0.00606%,User,
0x5536b6a9ea0f56220cd9e516cb91c1168df5f57d,0.00606%,User,
0x95121b5cf1c451331734593b2d3ded7254667605,0.00606%,User,
0xa739d838855e7253e41d5a6eebd6e874c479aac5,0.01212%,User,
0xe0debe30e2342868167bf48e348fb3ffb86ca757,0.00606%,User,
0x3fb10c8c08bbc857f24041af6d2021f4cd138e3e,0.00606%,User,
0x8f770c382c37d749b7a11af1452dade575f0ae57,0.00606%,User,
0x28219008ba72dc7003cceb783d4588e8b0a8b27a,0.00606%,User,
0x8b7dacd34d6e95e404b304e7f6f9a37cc91c1bfe,0.00606%,User,
0x43df6b06b2332856c9df22dea6946554429993ec,0.00606%,User,
0x095768e52dc0e7702dd2784cfcdd919a04b6e4d0,0.01212%,User,
0xf782b44f8b4ccd13a45ed279ee3f23f31636207d,0.00606%,User,
0x93790bc1f42f349c75c919fd4d93689392811123,0.00606%,User,
0xe33eec26049f3b1b2d6697f8870e88da33397704,0.00606%,User,
0x0fbc98c040db645e9495d489bdd1474cf0478325,0.00606%,User,
0x3458fd8f327f270b32092cd406ed8ba97405d9f5,0.00606%,User,
0x866aaece3e33aa9f5b32c751af1daeb1967f6c50,0.00606%,User,
0xf65163346bd3f977bec2efb8e25e62e90cee118d,0.00606%,User,
0xeff2ba99e8f5c07cf5c37217b408d82beca236db,0.06090%,User,
0xde3e82194fe5ada211c8217d2f089857adf619c1,0.00606%,User,
0x3808645e93bba15fb45506043cd3f92e72605d54,0.00606%,User,
0xaba1251ce1a3584ed59e90946cc9ab7ed89480f7,0.00606%,User,
0x9a3e9df2a7d90c92c50ac14da41efba6b5e05e3c,0.00606%,User,
0x362bdc11c8cdd0985f20da29ea7f1141a49e35f0,0.00606%,User,
0xde3b445ed3fe74a7b7522fbc382fa2bfd4ab2aaf,0.00606%,User,
0xc689f7b0fa33dedc6d816b930b77ac3b8277e57d,0.00606%,User,
0xe0801d01581a84cab108db8c6b0687ef1bdcd8d4,0.00606%,User,
0xcc47693635ead09eea6f850cc625eda34a7298fa,0.00606%,User,
0x332e26b3a9d094edd75fd7ef86b091bbee00cf73,0.00606%,User,
0x24ddc42261d4b902c76683bf19586047f68beac0,0.00606%,User,
0xedbd3ea19ac59ad802b0b3ea79a62ff3765f7802,0.01212%,User,
0xc1e2ce6e0f26ff662fdc28eec5a27e71b1aa3938,0.01212%,User,
0xc1a573188a991afca6bb65e320b3cb8ac90d64cb,0.00606%,User,
0xc9433a6b2a7241554e6d3fd8ef26cc5aec2e4987,0.00606%,User,
0x4b1134b7897d2aa0bc4ddc2e31aaf24413fc3645,0.00606%,User,
0x29e1fc14ddef309b808cc2c870ef3691c2aa07c8,0.01818%,User,
0x48b2380687a7e81547fba3283943f605b235c2aa,0.00606%,User,
0x9b4da8243fced2f6b0ea59c098ccc6724f309ea0,0.01212%,User,
0x484cab7665c14b6294d2c1f35b39359b257c986a,0.06090%,User,
0x521aeb47e00f5a992134ea3d50e02de020e5c6a0,0.00606%,User,
0x98d636c2dd0de21652a6531b7943532395889e3a,0.00606%,User,
0x7e5e8539acdef5458850a4b9fba633e50bccad86,0.00606%,User,
0x26013b787aac632a92483f669e2de85103ad2536,0.00606%,User,
0x63a9dbce75413036b2b778e670aabd4493aaf9f3,0.00606%,User,
0x4828584ef261994ce7551265a8e6e9f68be7d180,0.00606%,User,
0xfa96dac2a5a63e06f03570c6242931f6037755f4,0.00606%,User,
0xc0f83e07ee683ff94be4509d0f638f7ae2534baf,0.00606%,User,
0xc010853867c5d0fc3aaaa38f55c7b231d2df826c,0.00606%,User,
0x34eb5c0a3a08eeb18141a626da5ab7366791ce43,0.01818%,User,
0x4e2c46063b4aadcb24adf784172db6f043a77d95,0.00606%,User,
0x7ad0d86d1e5381252ac324ae4344eb4e66fd28bf,0.01212%,User,
0xe148f22db40d5e7606302181f0a9e1065e27a2f3,0.00606%,User,
0x7d9e91a8a47eb553cbfd323e7633c0c213327124,0.00606%,User,
0xd13dfaa402d64b96fc0163822aac8389a8347b17,0.01212%,User,
0xcdd821115d94b5b50180ee296eb0f8632d03b0ac,0.00606%,User,
0x463fabee354234b913ae0036c1c4980bea6aa885,0.00606%,User,
0x38f9fb95eddfa048f755b5efded89739e94fbc9a,0.00606%,User,
0x3947deb434b3787a25ad7a87d6dd0cae61684cba,0.00606%,User,
0x031f5ce6431dfe960a6a0519e852f2abbbec6193,0.00606%,User,
0xe090a82ab4f8510935a579d07a47ac9e4a5f8e8b,0.00606%,User,
0xe68ac3bab98b7e699838504880a75e746e262b9b,0.00606%,User,
0x6b3f57d7a20d880d9ccd777f8b39166f345bc377,0.00606%,User,
0x125dde02257f9701128bf7504c9db33257fe9612,0.00606%,User,
0xcbae7ef525f903c6189160903ec82a4b05cf0ae4,0.00606%,User,
0xfefc49506ca65384a194650512fd55e2f9e2bd45,0.01212%,User,
0xe47abcb488867381c2c0b4e96ff73b0ac2879063,0.00606%,User,
0xd698a094e3b0e4a32b6c4bf5cf253cafac555a4c,0.01212%,User,
0x22d036c6473739c9edd9a4075a978e0d73e91bfe,0.01212%,User,
0x0170203a6629dff03a052948d6b418a8834bc6d6,0.00606%,User,
0x68a282f551b98f1981fe6dad8d1dbb6e56b92449,0.01818%,User,
0x7cfe81ae8f253ef9ef7341b1c79311a8756c7c5f,0.01818%,User,
0x0ff7d4da37d989975c6cd41008893516a8883fda,0.00606%,User,
0x583d7f7d0355e042679ced1a1a11117ddac35334,0.00606%,User,
0x89ee29b6d1977aff186d337a7588f00ca89ecaf3,0.00606%,User,
0x863d19da4cf2fc84bc3d207d4c8f06af86dcc646,0.00606%,User,
0xc2d802cb994b3ca14dfe5ec034ddaf5c26ea67e8,0.00606%,User,
0x5fe9cd13b6aacd01a7fd3f5897b2548cd675956f,0.00606%,User,
0xe15b441360d89008559fbf0efcd8c03c5feedfda,0.01212%,User,
0xac6be98364e626905b53f66e51f8b5a1acbd61cc,0.00606%,User,
0x5d20d9306e8b0762f3091ac7a9fecc36c09ae300,0.00606%,User,
0x6f9f3a4da026fa54e49dbfaf34a2035640fd11ce,0.00606%,User,
0x1eee60f0d11e97d54ec55af6a39ed470e2acec0a,0.00606%,User,
0xafac2978bdfab21ebca07c7347e3483d3cccfa2d,0.00606%,User,
0x46a76904e3452bef3656664a457ec0ff84ecdef8,0.01212%,User,
0x08b77148d70b920df1192c99b14dfdeef8757280,0.00606%,User,
0x730a4924d660932b66b2f0c2cf4e620bc49089ef,0.01818%,User,
0x40723e55f0a19efaeb54e871e292e72f3ef5f289,0.00606%,User,
0x6a5dbf2fb5206ec8192620810c3edb6d5e62b188,0.00606%,User,
0x12789837ff91794b2915a5a59ea3f82cbb9e4dc9,0.00606%,User,
0x0fd956593c0bee36c79e25d2552c87c79327b35a,0.00606%,User,
0xa7c131b95e5fe8fd76a4bddcea78f415b7881c3a,0.00606%,User,
0x78ae6547ef0bea5399508cc9c47b833c08f67797,0.00606%,User,
0x59b223dd9231228c72f257e3a8614765bb7d11dc,0.00606%,User,
0xa226b822ec062845eb08d8a7cf7b711e4875fe50,0.00606%,User,
0xc5c48c134d41b293909231a9479b736bc6f84153,0.00606%,User,
0x19da1ebbf20c632759dded680b52f98fe87809d8,0.00606%,User,
0x9b46c61b5f1109fe1c44c62f99730012605ea898,0.00606%,User,
0xcc69f2422915da015cd58bf2f50944c040f02f6d,0.00606%,User,
0x363d1c08a50a4a7e9d71b3eea2dbf6ecc93b4b8e,0.00606%,User,
0x377c81e8e194e9066a495ab8a4e2916aba30bd49,0.00606%,User,
0x8833001066dbeb3287bb6b1878f84770dc24e4c7,0.00606%,User,
0xc87583d372a94d243d327134b9e452113c9659d4,0.00606%,User,
0x6c01bf8819849fdd1513d72840ace95ccdc8af44,0.00606%,User,
0x6dca29628b87279a1b4873edb65c8f844b552fe4,0.00606%,User,
0x08cffcb8b223ee1214141d9a730a4bc09770f22f,0.01212%,User,
0xa5b9a847fbf1dea4590c583ab5dc7bb3308161a3,0.00606%,User,
0x6f7b544d065ec3f37db89397e369094e2094bb22,0.01212%,User,
0xa57b0829745d18c0401ad7ece8be2918f7584364,0.00606%,User,
0xc440fadc165b6014615a40101a7c1be4d3af18ea,0.00606%,User,
0xd56bb1e2e7c2903069eb3c099b962ba31446c6c1,0.00606%,User,
0x0b8202f0e0f992a6b8fca17628349583de1f7c78,0.00606%,User,
0xe0c165b211834a9ce6760b98fff87868682a8baf,0.00606%,User,
0x0030788ca58a0a5dac70941e76ba4ee604931bf1,0.01212%,User,
0x5738fa6009cdd0c529cf09083f74b797fa1ae79e,0.00606%,User,
0xd853a7651351db84593a51929609d6fafac75c9c,0.00606%,User,
0x7b9d6b3690feecade399b61329ba3fd2794022a9,0.00606%,User,
0x5239266c666d51d12e7435c85247a6a9a7981b3d,0.00606%,User,
0xb1893520b3d028630d256d654cca35b222996b93,0.00606%,User,
0x1f0b4cc102bb1d312605ffc414b4846129011d30,0.00606%,User,
0xe175c10706bebd74aa3de4255f9e1aa175716e4c,0.00606%,User,
0xc90ffecf529ee577f775c51f530b22bb9230cbcc,0.00606%,User,
0x830a20ce03873deeae32160c6333e71b7ee7fd12,0.00606%,User,
0xdefddc20201c084fdbea7e119e0e58514eec665f,0.00606%,User,
0xcd79272e57a870c0b1f69a8c840244364c4a0260,0.00606%,User,
0x93e28bf4f69d4a701ba23168262dc6c8a17bd730,0.00606%,User,
0x0c23a02973d23c3adb9dbca548f7b37b6d958860,0.00606%,User,
0x347523b38241b8f61464de6e99a146b3404c2146,0.00606%,User,
0x9f4e61ff9533cffbe8442df70d39d7e1c78a99fc,0.00606%,User,
0x46b0be83204a1760550bbe4f055e8d76cb4123de,0.00606%,User,
0x704c8c855765b4c053cc2dc02b3f318caf2ab732,0.02424%,User,
0x599374e697f41638fe03fc029fdb1a7d5dcb522c,0.00606%,User,
0x94bd1bd3c8abbc52b29668a65930d4575fa4caac,0.00606%,User,
0x2d6f61b280fabc807fa1048f13c3bc377c12053d,0.00606%,User,
0xc70cdfc5114906221863dd79194a50265b06205a,0.00606%,User,
0x9f7a98bf3da5243cd70b6cc7366c6c10da029b27,0.00606%,User,
0x6951c112d1c47fca39a987658394a102018f9ec9,0.00606%,User,
0xdea2d0e86f3b867b217c680638ef24f1bf872020,0.00606%,User,
0x34cc62a979b2f4a3d757a6527ad6835c6284b6b9,0.01212%,User,
0x03f11c7a45ba8219c87f312eecb07287c2095302,0.00606%,User,
0xf8aac3ab78590e0a18d05201fc95decb7b070b18,0.01818%,User,
0xa8ad9561860f492d7b2f386b12d49b44df235e53,0.00606%,User,
0x3a983ffaa79e2d12ef94b50f68346a4b9c653a9a,0.01818%,User,
0xc5f4b8c806f8ee324e5cc45d8b68db1298c8b450,0.00606%,User,
0x6a5cb69d23920ae7b308f438e33b80565f574656,0.01818%,User,
0xd2594436a220e90495cb3066b24d37a8252fac0c,0.00606%,User,
0xf62d4eb094229b49addcf5e408808f018063e00a,0.00606%,User,
0x1cc8e83fe22590e29cd2bf0fc0555dad2d065a5a,0.00606%,User,
0xb3d71e17d8667f31c6fdc34dadcd3835707e7328,0.00606%,User,
0x8251a888a19f01dbea0bdf0199b32298d50f2a30,0.00606%,User,
0x92c5488c99ccc37dc986dde7f7d7f8f558bb820e,0.01212%,User,
0x05dc97524660583d317ec5fa1e198a959fbbe1cb,0.00606%,User,
0xe64c586103ccd0a3030b954e9d83370e5d33fc5d,0.00606%,User,
0xe047928e1d53a7622295c91112d602ea17ba766d,0.00606%,User,
0xa1a1814cf4bb7dede4a645e6515b53800196654a,0.00606%,User,
0xdfaf762e49e3be5cceb0508b1eee3c4563f2af8f,0.00606%,User,
0xdde733b93c63a777b9ff1de617bbf54db16410d0,0.00606%,User,
0x9df052f1f3e4242faa8e5d98a59c9efbb0d7b9e6,0.00606%,User,
0xc0392c24463c145617ae1587a792df4abf621021,0.00606%,User,
0x6094713d254f6691c5ef54db0ae64db1fba5b2e2,0.00606%,User,
0x1869f7c70e00f5fba93abf9b2048021886cd9dc3,0.02424%,User,
0xc15efddd17a3d74869758cbed2b332c5240b86a1,0.00606%,User,
0x3d506951c48f2f95064b265af6fdc7dc7950494d,0.01212%,User,
0x77ef446cf906baa25049aaafeba5759643158195,0.00606%,User,
0xa06b4f71b94ec6b59e0633c015772d3f1efdf7ca,0.00606%,User,
0xe6dd1ba96737fb44cd53ebeafc47ef67b1f8de6f,0.00606%,User,
0x0ca33562f73b9623e49bc8370641165b38254349,0.01212%,User,
0x6d8f72e94f4573d14d63d5a35d203ec5251aba97,0.00606%,User,
0x5dca7bad26550b04a2d6911ba64bb7e7bdd67787,0.01818%,User,
0x7a8718040d67c269095e4758a5f6775b4d3696f3,0.00606%,User,
0x658cbd66d330a282e0d173c30c350ee80b5ff636,0.00606%,User,
0x61cf760ba19519f7c80f2c4614583c0c891a9c13,0.00606%,User,
0xa1b995ca00c28f2f3a40ab09c8ec7fe3fdbfa065,0.00606%,User,
0x81b30129b03db40a44655877f026eca7bd114404,0.00606%,User,
0x8212d20063df14b979ee65dfc217e800ff59d003,0.00606%,User,
0xb3a764c30b846dd4898f061d8197cf1df9276fcc,0.00606%,User,
0x8fa7215a6a89287bc827b54b7e540062fb8fca7f,0.00606%,User,
0x86c66ea4790f53530a0dfb7b5424bd3a8b4eae83,0.00606%,User,
0x1f868e0950fb21265a019714682f2a3c8c6e9b10,0.01212%,User,
0x6edfa7d57aff14f62d4664b837d2662036f92b9c,0.00606%,User,
0x102be187a19cf225ba9776ea9075846a8510c486,0.00606%,User,
0x32628517cf9850beef900430a45a6e8ba79a208a,0.00606%,User,
