Addresses,Allocation %,Type,Sum
0x1831a4f617abe2fc141b1b39da9808d67014f06a,0.41474654379%,Ecosystem User,
0x7019be4e4eb74ca5f61224feaf687d2b43998516,0.41474654379%,Ecosystem User,
0xc69adca4485c0c494f34e9aa6b0a31f343f76411,0.41474654379%,Ecosystem User,
0xc0a893145ad461af44241a7db5bb99b8998e7d2c,0.41474654379%,Ecosystem User,
0x8b781a032c0ff967d2786a66afb1dbd5128fc382,0.41474654379%,Ecosystem User,
0xe60dabff3e7fa76ed649f6f78c51d6a77729c0b2,0.41474654379%,Ecosystem User,
0xca74f404e0c7bfa35b13b511097df966d5a65597,0.41474654379%,Ecosystem User,
0x8eb3700c8d02abdfa6c4ca5976c7ba86be34422b,0.41474654379%,Ecosystem User,
0x8eb3700c8d02abdfa6c4ca5976c7ba86be34422b,0.41474654379%,Ecosystem User,
0x3b9ba781797b57872687ce5d5219a1a4bc0e85ea,0.41474654379%,Ecosystem User,
0xca74f404e0c7bfa35b13b511097df966d5a65597,0.41474654379%,Ecosystem User,
0x8bd87d5fabf6ce4de10d49c84d3b5f5dfed616e4,0.41474654379%,Ecosystem User,
0x46fdb3ccfd6ba22d8646f75e4291ad1b8bab7705,0.41474654379%,Ecosystem User,
0xf087cbf7a233540d46c9c15e9a5101a2da5a6eb7,0.41474654379%,Ecosystem User,
0xd12d6d2d048d55395b2240c01096deda9a00c159,0.41474654379%,Ecosystem User,
0x96584773e2845315e0421f75c296469c96911b88,0.41474654379%,Ecosystem User,
0xfc78f8e1Af80A3bF5A1783BB59eD2d1b10f78cA9,0.41474654379%,Ecosystem User,
0x9cdcbaeca35b6599be80f1ad2e13bc3efe154e2e,0.41474654379%,Ecosystem User,
0x63aef8da947ed56ed0b512267159a8964a87fa82,0.41474654379%,Ecosystem User,
0x783dde400d09e33feb4eab7852e3d5444b7a7f24,0.41474654379%,Ecosystem User,
0xc407d9993b29f0ada4a98686f134c78567d0f562,0.41474654379%,Ecosystem User,
0x854b004700885a61107b458f11ecc169a019b764,0.41474654379%,Ecosystem User,
0xe7c6f212ed10525ed56b13c7a6dc8ce92a29d613,0.41474654379%,Ecosystem User,
0x42c4131b3c71ca4e5bded440af0ba86677e2f58d,0.41474654379%,Ecosystem User,
0xb10cf61f80be76c6ab3934f6057383b39be082f3,0.41474654379%,Ecosystem User,
