Address,Allocation,Type,Sum
0x30ed3c3df92f2f3c6a7ae9094a614a5e487aa14f,0.03882645%,Bridge User,
0xa3cd74ba0eaa9fd7246b334fe8157987919744e8,0.03882645%,Bridge User,
0x0a494fa664ff6a983d726a092bfff0251bc7a509,0.03882645%,Bridge User,
0xe32a23ee600179ae14b0a9b3545ce337308545e2,0.03882645%,Bridge User,
0x973efe97a5fb054af9b71307bd9fd504b04d18a4,0.03882645%,Bridge User,
0xe113065410224b89cdcda3495438b68c4c6465c4,0.03882645%,Bridge User,
0x768e04c8e53c1de41b5c68380d7b332b48e9c72a,0.03882645%,Bridge User,
0x4af39a873cfd7e8ec7ade2264c18a0f0bfec665e,0.03882645%,Bridge User,
0x76619eb9f77126da088e112ed5a933a10d1ecea0,0.03882645%,Bridge User,
0x10d337e1103078ffbecbeddfb275bf5eda6a5c92,0.03882645%,Bridge User,
0xd0eb9ceaf3fd3b8b7260558614536a38893a4a92,0.03882645%,Bridge User,
0xa38720671d9158026eaa2cc448891177365626fb,0.03882645%,Bridge User,
0x4b9caf66442bdb677e18cef293a2ef9cc2a0d38b,0.03882645%,Bridge User,
0x4ca1451219dc174c089264fbf0eeeaf3e3da8f33,0.03882645%,Bridge User,
0x82a214b23c0119f0c37be360889927d68c2caab6,0.03882645%,Bridge User,
0x7df586da8bdacb7aebd98009bc57d6433141ab93,0.03882645%,Bridge User,
0x94587a95917188b338c822de2d1e77074131589f,0.03882645%,Bridge User,
0xb26b5137be5a7bb991fa63a36a8eaa3daf394b7b,0.03882645%,Bridge User,
0x206815261f480a98498a7f7554356ff3d7fb303f,0.03882645%,Bridge User,
0xa311695c08c887b74f2fc549b6c09c9aa41096c7,0.03882645%,Bridge User,
0x4bf6a5ead2dd225ae1191e6c1ce3bba3a3e51af4,0.03882645%,Bridge User,
0x56e6b5be68005682df28b04a55decfae0bd6b624,0.03882645%,Bridge User,
0x05c0bf8d8ce7589d0b227a2178d1fa839c772229,0.03882645%,Bridge User,
0x3f7e021372acfed83b0b342d773786cc086f6f37,0.03882645%,Bridge User,
0x4cc3c83299e01724a2a58666d94636bb6afe7faa,0.03882645%,Bridge User,
0xe606187b439d12d0a122cdbbb51c2575a56a01bc,0.03882645%,Bridge User,
0xad5e6a85d5ca8bb7ba3f86247e1862cb56b48f3f,0.03882645%,Bridge User,
0xceb45f98a0ad02dff0af29fd9d207f26c94991fa,0.03882645%,Bridge User,
0x93adf181c0d477568aa8c18014ced7fe5074b561,0.03882645%,Bridge User,
0x6f99d20127dbe42d7cdadb5c5403ecc03e095cb6,0.03882645%,Bridge User,
0x591860a562d48a7c9006105612b573f8b1ef6817,0.03882645%,Bridge User,
0x1d1ec8969bd49833b6512483a75c62fa98621e8b,0.03882645%,Bridge User,
0x52242bc136855a96e44acfe79c2f6af3bae24b7c,0.03882645%,Bridge User,
0x3f99c674e0d76c77d4a90a520c9055ca81c39d1d,0.03882645%,Bridge User,
0xacd54246eda0c5638a247c4717a8782c21497eb6,0.03882645%,Bridge User,
0xa5ebe5d1871cc87480b23126fac13d7161a5c1d9,0.03882645%,Bridge User,
0x8b86b588eb5c70d281a1ccfa46824b4388fbd4b9,0.03882645%,Bridge User,
0xe13622244027d19ea18e79f15a2e7279fd883104,0.03882645%,Bridge User,
0x2e842adcc2aec85fb85039824d566a3317750edf,0.03882645%,Bridge User,
0x118cb7e600372ddee2afd5dec6a2f6439ac7478d,0.03882645%,Bridge User,
0x71560cbabd6f67485a9004fd75992bf52329b43b,0.03882645%,Bridge User,
0x4d261774104517f807369ee1707120ab1ea73840,0.03882645%,Bridge User,
0x22adc81de50eb7f27d11653bb925507eee90c59a,0.03882645%,Bridge User,
0x4b9ef0fce34c580086a12d51fcf98169d7e3e7b7,0.03882645%,Bridge User,
0x72e79e5b02e72e506d20f94f5696b4ab7dec1f3a,0.03882645%,Bridge User,
0x2893e8995c59662b2b9fa579582af3dc5a6c5884,0.03882645%,Bridge User,
0xc9f69b00ab541eada632e1da19b71f0bf82578b2,0.03882645%,Bridge User,
0x2f6a51088e193fd85e6787cd6648794f1e89013f,0.03882645%,Bridge User,
0x4271a1e7a815eb55b3a0125d87f1d238d8c926ca,0.03882645%,Bridge User,
0xfb79c3a4d001691a6a1cffcebcf426ce81355639,0.03882645%,Bridge User,
0x8bafcda63fd11419df941e3a2af55c26eb7bca61,0.03882645%,Bridge User,
0x8f443b30bbe0e0832f702808432a5b528d0c104d,0.03882645%,Bridge User,
0xcc55da924115e23bc216a36120a5b8ecbfa288ef,0.03882645%,Bridge User,
0x5bc8bf8a3335b0c3e372b476ade82e97a50aca03,0.03882645%,Bridge User,
0x9041dc0314c8bd6d3508c4e84a3cd08aff03904c,0.03882645%,Bridge User,
0xfe4841a4615b8132e6e116a033ca39333c63d121,0.03882645%,Bridge User,
0x5a55dc769d478ca70b4daa935c88ddb3ca1295f2,0.03882645%,Bridge User,
0xd0c4a611983017b4a1d51a4ac785a497e32a0bb1,0.03882645%,Bridge User,
0xba9437df8edb935d7d254a9d580b4d4043d44b69,0.03882645%,Bridge User,
0xad6d8d1040a5253a3c7773396f0626e739aeecc0,0.03882645%,Bridge User,
0xdb9f34e8d6ad8f1d632c33029979e9ecc05ab4b8,0.03882645%,Bridge User,
0x4ba59647903156e7c8620b1236143b7a4bf0d17e,0.03882645%,Bridge User,
0x255fc15f60c083284260013ffaa5d37b37cd0b18,0.03882645%,Bridge User,
0x4fdc42d77b49f7885d63a80c43646eb9333a3f54,0.03882645%,Bridge User,
0x6df5195e2990bb29fb6e220df98dc26ebde9ed9a,0.03882645%,Bridge User,
0x85e9189ea9a68b1172f5eb32c516d8c5a7808086,0.03882645%,Bridge User,
0x7fe27b2aeaba3ea1dae53a9a9c542ba929c10034,0.03882645%,Bridge User,
0xc578fc1f8902d35e71e25ad4e148447e54bca2d6,0.03882645%,Bridge User,
0x14388980fcaf0af926fa02052cdec3b05352229f,0.03882645%,Bridge User,
0x69252a93a6d8f51fa9e05b0c4bb481f33b9f5ed6,0.03882645%,Bridge User,
0x8857348616a1b93aedff7a44c3d952e5c61bc996,0.03882645%,Bridge User,
0x307a6fa625a16005c8ad5a5df82bb66cc5656976,0.03882645%,Bridge User,
0x49bddc5f25e798c5778fb5c916e5d15aca5d572c,0.03882645%,Bridge User,
0x1994fe49d66f24d9562b1915be55983c7f17ff92,0.03882645%,Bridge User,
0x4325770da7cac097bd2e31fe599d10a290567691,0.03882645%,Bridge User,
0x690b79e33a9c5a37df97504f29d0955a15476e2b,0.03882645%,Bridge User,
0x75f67f3ce3bcbd8775889c9506c7fdaaf955d986,0.03882645%,Bridge User,
0xeb7f2a3ec9500c155e22fd8132d805022cce1b58,0.03882645%,Bridge User,
